index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,16-gemmascope-res-16k, terms related to mechanical or structural components and their functions,,oai_token-act-pair,
1,gemma-2-9b,16-gemmascope-res-16k,specific numeric values or codes,,oai_token-act-pair,
2,gemma-2-9b,16-gemmascope-res-16k,phrases that express moral or ethical judgments and societal critiques,,oai_token-act-pair,
3,gemma-2-9b,16-gemmascope-res-16k, string formatting patterns and syntax in programming,,oai_token-act-pair,
4,gemma-2-9b,16-gemmascope-res-16k,programming comments and method stubs in code,,oai_token-act-pair,
5,gemma-2-9b,16-gemmascope-res-16k,"technical terms and names relevant to various scientific, medical, and engineering contexts",,oai_token-act-pair,
6,gemma-2-9b,16-gemmascope-res-16k," code structure and syntax, especially pertaining to brackets and braces",,oai_token-act-pair,
7,gemma-2-9b,16-gemmascope-res-16k,words that convey confirmation or emphasis,,oai_token-act-pair,
8,gemma-2-9b,16-gemmascope-res-16k, references to examples and demonstrations related to coding or software,,oai_token-act-pair,
9,gemma-2-9b,16-gemmascope-res-16k,empty sequences or blocks of whitespace within the text,,oai_token-act-pair,
10,gemma-2-9b,16-gemmascope-res-16k,references to financial transactions and entitlements,,oai_token-act-pair,
11,gemma-2-9b,16-gemmascope-res-16k,"references to political events and decisions, particularly regarding military and foreign policy actions",,oai_token-act-pair,
12,gemma-2-9b,16-gemmascope-res-16k,specific product models and technical specifications related to vehicles and technology,,oai_token-act-pair,
13,gemma-2-9b,16-gemmascope-res-16k,references to design and development processes,,oai_token-act-pair,
14,gemma-2-9b,16-gemmascope-res-16k,conditional phrases and implications,,oai_token-act-pair,
15,gemma-2-9b,16-gemmascope-res-16k, references to news broadcasts and related information,,oai_token-act-pair,
16,gemma-2-9b,16-gemmascope-res-16k,phrases or contexts related to the concept of 'half.',,oai_token-act-pair,
17,gemma-2-9b,16-gemmascope-res-16k,technical terms and procedural steps related to processes and updates,,oai_token-act-pair,
18,gemma-2-9b,16-gemmascope-res-16k,references to dietary patterns and their adherence in relation to health,,oai_token-act-pair,
19,gemma-2-9b,16-gemmascope-res-16k,references to dirtiness or uncleanliness,,oai_token-act-pair,
20,gemma-2-9b,16-gemmascope-res-16k," the word ""though"" in various contexts",,oai_token-act-pair,
21,gemma-2-9b,16-gemmascope-res-16k, programming constructs related to object properties and method calls,,oai_token-act-pair,
22,gemma-2-9b,16-gemmascope-res-16k,references to retirement and retirement-related terms,,oai_token-act-pair,
23,gemma-2-9b,16-gemmascope-res-16k,aspects related to collaboration and partnerships,,oai_token-act-pair,
24,gemma-2-9b,16-gemmascope-res-16k,accurate descriptions of individuals’ career achievements and roles,,oai_token-act-pair,
25,gemma-2-9b,16-gemmascope-res-16k,"references to children and their development, particularly in the context of early childhood and education",,oai_token-act-pair,
26,gemma-2-9b,16-gemmascope-res-16k,references to romantic relationships and dynamics involving men and husbands,,oai_token-act-pair,
27,gemma-2-9b,16-gemmascope-res-16k, phrases indicating logical or conditional scenarios,,oai_token-act-pair,
28,gemma-2-9b,16-gemmascope-res-16k, references to violence and health-related topics,,oai_token-act-pair,
29,gemma-2-9b,16-gemmascope-res-16k, phrases and discussions related to collaboration in a professional context,,oai_token-act-pair,
30,gemma-2-9b,16-gemmascope-res-16k," terms related to graphs and their structural properties, as well as methodologies and results in research contexts",,oai_token-act-pair,
31,gemma-2-9b,16-gemmascope-res-16k, references to governmental and legal entities,,oai_token-act-pair,
32,gemma-2-9b,16-gemmascope-res-16k,functional programming constructs related to state management in React,,oai_token-act-pair,
33,gemma-2-9b,16-gemmascope-res-16k,themes related to personal growth and self-reflection,,oai_token-act-pair,
34,gemma-2-9b,16-gemmascope-res-16k,data structures and their attributes in a programming context,,oai_token-act-pair,
35,gemma-2-9b,16-gemmascope-res-16k, comments or opinions expressed in the text,,oai_token-act-pair,
36,gemma-2-9b,16-gemmascope-res-16k, metadata related to document entries and categories,,oai_token-act-pair,
37,gemma-2-9b,16-gemmascope-res-16k,references to consumer opinions and feedback,,oai_token-act-pair,
38,gemma-2-9b,16-gemmascope-res-16k,"conversational and hypothetical language, particularly in the context of examples and user scenarios",,oai_token-act-pair,
39,gemma-2-9b,16-gemmascope-res-16k,"specific terms and phrases related to health, healthcare, and news reporting",,oai_token-act-pair,
40,gemma-2-9b,16-gemmascope-res-16k,terms and phrases related to safety and hazards,,oai_token-act-pair,
41,gemma-2-9b,16-gemmascope-res-16k, biomedical terms related to tumors and genetic material,,oai_token-act-pair,
42,gemma-2-9b,16-gemmascope-res-16k,"the presence of the word ""here"" in various contexts",,oai_token-act-pair,
43,gemma-2-9b,16-gemmascope-res-16k,words associated with travel and location,,oai_token-act-pair,
44,gemma-2-9b,16-gemmascope-res-16k,conditional phrases and evaluative statements related to methods or processes,,oai_token-act-pair,
45,gemma-2-9b,16-gemmascope-res-16k,actions related to legal processes and compliance,,oai_token-act-pair,
46,gemma-2-9b,16-gemmascope-res-16k," programming constructs and structures, particularly related to Django and exception handling in Python",,oai_token-act-pair,
47,gemma-2-9b,16-gemmascope-res-16k, introductory phrases and personal introductions,,oai_token-act-pair,
48,gemma-2-9b,16-gemmascope-res-16k, formal legal language and structures,,oai_token-act-pair,
49,gemma-2-9b,16-gemmascope-res-16k,categories and terms related to legal regulations and governmental entities,,oai_token-act-pair,
50,gemma-2-9b,16-gemmascope-res-16k, code related to C++ programming constructs and syntax,,oai_token-act-pair,
51,gemma-2-9b,16-gemmascope-res-16k, instances of moral or ethical dilemmas,,oai_token-act-pair,
52,gemma-2-9b,16-gemmascope-res-16k, specific programming functions or code constructs,,oai_token-act-pair,
53,gemma-2-9b,16-gemmascope-res-16k,"legal terminology, particularly in relation to immigration and constitutional matters",,oai_token-act-pair,
54,gemma-2-9b,16-gemmascope-res-16k, structures indicative of code or programming syntax,,oai_token-act-pair,
55,gemma-2-9b,16-gemmascope-res-16k,positive terms and expressions that highlight optimism and uplifting themes,,oai_token-act-pair,
56,gemma-2-9b,16-gemmascope-res-16k," instances of the word ""including.""",,oai_token-act-pair,
57,gemma-2-9b,16-gemmascope-res-16k,"relationships between medical conditions, physiological responses, and biological factors",,oai_token-act-pair,
58,gemma-2-9b,16-gemmascope-res-16k,specific terms related to programming and technical processes,,oai_token-act-pair,
59,gemma-2-9b,16-gemmascope-res-16k,"the proper noun ""The"" used in titles or significant works",,oai_token-act-pair,
60,gemma-2-9b,16-gemmascope-res-16k,technical terminology related to time execution and scheduling in processes,,oai_token-act-pair,
61,gemma-2-9b,16-gemmascope-res-16k,specific musical or wellness-related terms and concepts,,oai_token-act-pair,
62,gemma-2-9b,16-gemmascope-res-16k,references to programming concepts and structures,,oai_token-act-pair,
63,gemma-2-9b,16-gemmascope-res-16k, LaTeX formatting and mathematical symbols,,oai_token-act-pair,
64,gemma-2-9b,16-gemmascope-res-16k, words and phrases indicating a discussion or investigation of topics,,oai_token-act-pair,
65,gemma-2-9b,16-gemmascope-res-16k,quantitative data related to proportions and percentages,,oai_token-act-pair,
66,gemma-2-9b,16-gemmascope-res-16k,expressions of surprise or strong emotions,,oai_token-act-pair,
67,gemma-2-9b,16-gemmascope-res-16k,references to memories and reflections on the past,,oai_token-act-pair,
68,gemma-2-9b,16-gemmascope-res-16k, instances of object-oriented programming concepts and structures,,oai_token-act-pair,
69,gemma-2-9b,16-gemmascope-res-16k,statements that indicate consistency and support in research findings,,oai_token-act-pair,
70,gemma-2-9b,16-gemmascope-res-16k,phrases related to descriptions and characterizations,,oai_token-act-pair,
71,gemma-2-9b,16-gemmascope-res-16k,"important academic and professional achievements in fields related to environmental design, architecture, and statistics",,oai_token-act-pair,
72,gemma-2-9b,16-gemmascope-res-16k, references to numerical data and specific measurements,,oai_token-act-pair,
73,gemma-2-9b,16-gemmascope-res-16k,terms related to medical conditions and prognostic outcomes,,oai_token-act-pair,
74,gemma-2-9b,16-gemmascope-res-16k,terms and phrases related to adjustments and regulation within a technical context,,oai_token-act-pair,
75,gemma-2-9b,16-gemmascope-res-16k,phrases related to rolling or movement,,oai_token-act-pair,
76,gemma-2-9b,16-gemmascope-res-16k," references to music charts, rankings, and accolades",,oai_token-act-pair,
77,gemma-2-9b,16-gemmascope-res-16k, references to dates and timestamps,,oai_token-act-pair,
78,gemma-2-9b,16-gemmascope-res-16k,references to playing and games,,oai_token-act-pair,
79,gemma-2-9b,16-gemmascope-res-16k, references to programming structures and packages in code,,oai_token-act-pair,
80,gemma-2-9b,16-gemmascope-res-16k,scientific terminology related to immune responses and regulation,,oai_token-act-pair,True
81,gemma-2-9b,16-gemmascope-res-16k,"medical terminology related to diseases, conditions, and their effects on patients",,oai_token-act-pair,
82,gemma-2-9b,16-gemmascope-res-16k, terms related to programming and file management,,oai_token-act-pair,
83,gemma-2-9b,16-gemmascope-res-16k,specific details and procedural information related to processes and instructions,,oai_token-act-pair,
84,gemma-2-9b,16-gemmascope-res-16k,terms related to specific types of technical or computer-related concepts,,oai_token-act-pair,
85,gemma-2-9b,16-gemmascope-res-16k,"references to nudity, protests, and the associated legal and social context",,oai_token-act-pair,
86,gemma-2-9b,16-gemmascope-res-16k, file path or programming component references,,oai_token-act-pair,
87,gemma-2-9b,16-gemmascope-res-16k," mathematical terminology and structured expressions, particularly related to functions, equations, and labels in mathematical contexts",,oai_token-act-pair,
88,gemma-2-9b,16-gemmascope-res-16k,references to songs and songwriting,,oai_token-act-pair,
89,gemma-2-9b,16-gemmascope-res-16k,references to leaks and leakage in various contexts,,oai_token-act-pair,
90,gemma-2-9b,16-gemmascope-res-16k,"references related to approvals, support, and significant actions in studies or publications",,oai_token-act-pair,
91,gemma-2-9b,16-gemmascope-res-16k, programming-related keywords and structures,,oai_token-act-pair,
92,gemma-2-9b,16-gemmascope-res-16k, numerical data and statistics,,oai_token-act-pair,
93,gemma-2-9b,16-gemmascope-res-16k, references to numerical values and quantities,,oai_token-act-pair,
94,gemma-2-9b,16-gemmascope-res-16k,references to computers and computer systems,,oai_token-act-pair,
95,gemma-2-9b,16-gemmascope-res-16k," occurrences of the word ""self""",,oai_token-act-pair,
96,gemma-2-9b,16-gemmascope-res-16k, function and method definitions in code,,oai_token-act-pair,
97,gemma-2-9b,16-gemmascope-res-16k,references to time and sequence in narratives,,oai_token-act-pair,
98,gemma-2-9b,16-gemmascope-res-16k, terms and phrases related to medical conditions and biological components,,oai_token-act-pair,
99,gemma-2-9b,16-gemmascope-res-16k, references to resolution functions and statuses in programming contexts,,oai_token-act-pair,
100,gemma-2-9b,16-gemmascope-res-16k,terms and concepts related to statistical modeling and analysis,,oai_token-act-pair,
101,gemma-2-9b,16-gemmascope-res-16k,patterns related to numerical data or statistics,,oai_token-act-pair,
102,gemma-2-9b,16-gemmascope-res-16k,quantifiers and modifiers indicating varying degrees of comparison or intensity,,oai_token-act-pair,
103,gemma-2-9b,16-gemmascope-res-16k, phrases related to contrasting situations or conditions,,oai_token-act-pair,
105,gemma-2-9b,16-gemmascope-res-16k,code structures and programming syntax elements related to file management in Swift,,oai_token-act-pair,
106,gemma-2-9b,16-gemmascope-res-16k,legal terms and obligations related to warranties and liabilities,,oai_token-act-pair,
107,gemma-2-9b,16-gemmascope-res-16k, phrases related to the act of adding or incorporating elements,,oai_token-act-pair,
108,gemma-2-9b,16-gemmascope-res-16k,phrases related to perception and opinion,,oai_token-act-pair,
109,gemma-2-9b,16-gemmascope-res-16k, terms and phrases related to synchronization and async operations,,oai_token-act-pair,
110,gemma-2-9b,16-gemmascope-res-16k," instances of the word ""finally"" and related expressions of resolution or conclusion",,oai_token-act-pair,
111,gemma-2-9b,16-gemmascope-res-16k,phrases and contexts related to purchasing or acquiring items,,oai_token-act-pair,
112,gemma-2-9b,16-gemmascope-res-16k, structural indicators and sections in academic papers,,oai_token-act-pair,
113,gemma-2-9b,16-gemmascope-res-16k, comparisons and ratios between different groups or datasets,,oai_token-act-pair,
114,gemma-2-9b,16-gemmascope-res-16k, references to geographic locations and administrative divisions,,oai_token-act-pair,
115,gemma-2-9b,16-gemmascope-res-16k, legal terms and references related to property rights and ownership,,oai_token-act-pair,
116,gemma-2-9b,16-gemmascope-res-16k, references to the concept of reality and its implications on various subjects,,oai_token-act-pair,
117,gemma-2-9b,16-gemmascope-res-16k, phrases that indicate correspondence or relationships between concepts or objects,,oai_token-act-pair,
118,gemma-2-9b,16-gemmascope-res-16k, statements related to falsehoods or denials,,oai_token-act-pair,False
119,gemma-2-9b,16-gemmascope-res-16k, occurrences of special characters or symbols within the text,,oai_token-act-pair,
120,gemma-2-9b,16-gemmascope-res-16k, terms related to betting and gambling,,oai_token-act-pair,
121,gemma-2-9b,16-gemmascope-res-16k, punctuation and symbols that indicate quotations or references,,oai_token-act-pair,
122,gemma-2-9b,16-gemmascope-res-16k,terms related to biological and environmental interactions,,oai_token-act-pair,
123,gemma-2-9b,16-gemmascope-res-16k, references to justice and historical context,,oai_token-act-pair,
124,gemma-2-9b,16-gemmascope-res-16k,references to something that is considered unique or significant,,oai_token-act-pair,
125,gemma-2-9b,16-gemmascope-res-16k,annotations and metadata related to functions and classes in code documentation,,oai_token-act-pair,
126,gemma-2-9b,16-gemmascope-res-16k, terms related to data or database operations and manipulation,,oai_token-act-pair,
127,gemma-2-9b,16-gemmascope-res-16k, JavaScript function definitions and related programming constructs,,oai_token-act-pair,
128,gemma-2-9b,16-gemmascope-res-16k, elements related to graph traversal algorithms and data structures,,oai_token-act-pair,
129,gemma-2-9b,16-gemmascope-res-16k,mathematical and scientific notations or expressions,,oai_token-act-pair,
130,gemma-2-9b,16-gemmascope-res-16k, phrases indicating significance or importance,,oai_token-act-pair,
131,gemma-2-9b,16-gemmascope-res-16k,numerical values and percentages related to scientific data,,oai_token-act-pair,
132,gemma-2-9b,16-gemmascope-res-16k,HTML or XML tags and their attributes,,oai_token-act-pair,
133,gemma-2-9b,16-gemmascope-res-16k, JavaScript code and programming constructs,,oai_token-act-pair,
134,gemma-2-9b,16-gemmascope-res-16k,"topics related to economic downturns, crises, and historical conflicts",,oai_token-act-pair,
135,gemma-2-9b,16-gemmascope-res-16k,references to expectations and their management,,oai_token-act-pair,
136,gemma-2-9b,16-gemmascope-res-16k,terms related to scientific processes and measurements,,oai_token-act-pair,
137,gemma-2-9b,16-gemmascope-res-16k, paths and references related to resources in a programming context,,oai_token-act-pair,
138,gemma-2-9b,16-gemmascope-res-16k,names of individuals and their associated actions or attributes,,oai_token-act-pair,
139,gemma-2-9b,16-gemmascope-res-16k,keywords and phrases related to news content and its structure,,oai_token-act-pair,
140,gemma-2-9b,16-gemmascope-res-16k,references to source files or data in a programming or technical context,,oai_token-act-pair,
141,gemma-2-9b,16-gemmascope-res-16k,technical terms and phrases related to scientific concepts or processes,,oai_token-act-pair,
142,gemma-2-9b,16-gemmascope-res-16k,figures and statistics related to demographic or economic data,,oai_token-act-pair,
143,gemma-2-9b,16-gemmascope-res-16k, strings related to object-oriented programming concepts,,oai_token-act-pair,
144,gemma-2-9b,16-gemmascope-res-16k, references to legal case citations and statutes,,oai_token-act-pair,False
145,gemma-2-9b,16-gemmascope-res-16k, phrases indicating measures or objectives in research or studies,,oai_token-act-pair,
146,gemma-2-9b,16-gemmascope-res-16k,"references to official documents and reports, particularly regarding claims and statements within them",,oai_token-act-pair,
147,gemma-2-9b,16-gemmascope-res-16k,"Comparative phrases and mathematical notations related to size, value, and comparison",,oai_token-act-pair,
148,gemma-2-9b,16-gemmascope-res-16k, various types of underscores or underscores followed by numerical values in code,,oai_token-act-pair,
149,gemma-2-9b,16-gemmascope-res-16k, diagrams and representations related to scientific data,,oai_token-act-pair,
150,gemma-2-9b,16-gemmascope-res-16k,technical terms and concepts related to graphs and their properties in statistical models,,oai_token-act-pair,
151,gemma-2-9b,16-gemmascope-res-16k,phrases related to management and support in healthcare contexts,,oai_token-act-pair,
152,gemma-2-9b,16-gemmascope-res-16k,phrases related to personal and societal responsibility,,oai_token-act-pair,
153,gemma-2-9b,16-gemmascope-res-16k,references to supernatural beings or creatures,,oai_token-act-pair,
154,gemma-2-9b,16-gemmascope-res-16k,references to popular culture figures and characters,,oai_token-act-pair,
155,gemma-2-9b,16-gemmascope-res-16k,LaTeX formatting elements and commands in mathematical documents,,oai_token-act-pair,
156,gemma-2-9b,16-gemmascope-res-16k,terms related to military or structured organization,,oai_token-act-pair,
157,gemma-2-9b,16-gemmascope-res-16k,words related to complex relationships and emotional nuances in communication,,oai_token-act-pair,False
158,gemma-2-9b,16-gemmascope-res-16k,"references to optical and observational concepts, particularly in a technical or scientific context",,oai_token-act-pair,
159,gemma-2-9b,16-gemmascope-res-16k,"references to ""everyone"" and related inclusive language",,oai_token-act-pair,
160,gemma-2-9b,16-gemmascope-res-16k,specific terms related to methodologies and quantitative evaluations,,oai_token-act-pair,
161,gemma-2-9b,16-gemmascope-res-16k,function calls related to memory management and resource handling,,oai_token-act-pair,
162,gemma-2-9b,16-gemmascope-res-16k, terms related to image sliders and slideshow functionality,,oai_token-act-pair,
163,gemma-2-9b,16-gemmascope-res-16k,URLs and references to online resources,,oai_token-act-pair,
164,gemma-2-9b,16-gemmascope-res-16k,instances of governmental authority and official actions,,oai_token-act-pair,
165,gemma-2-9b,16-gemmascope-res-16k,terms related to the concept of occurrence or events happening,,oai_token-act-pair,
166,gemma-2-9b,16-gemmascope-res-16k, phrases indicating the beginning of a new section or paragraph in a document,,oai_token-act-pair,
167,gemma-2-9b,16-gemmascope-res-16k,possessive pronouns that relate to ownership or belonging,,oai_token-act-pair,
168,gemma-2-9b,16-gemmascope-res-16k,expressions of amazement and significant positive reactions,,oai_token-act-pair,
169,gemma-2-9b,16-gemmascope-res-16k,conditional statements and checks for null values in programming code,,oai_token-act-pair,
170,gemma-2-9b,16-gemmascope-res-16k," technical terms and concepts related to data, laws, and governance",,oai_token-act-pair,
171,gemma-2-9b,16-gemmascope-res-16k, terms related to financial transactions and banking activities,,oai_token-act-pair,
172,gemma-2-9b,16-gemmascope-res-16k," recurring phrases, particularly focusing on the word ""the""",,oai_token-act-pair,
173,gemma-2-9b,16-gemmascope-res-16k,special characters and formatting elements often used in programming or data representation,,oai_token-act-pair,
174,gemma-2-9b,16-gemmascope-res-16k,terms related to religion and moral debates,,oai_token-act-pair,
175,gemma-2-9b,16-gemmascope-res-16k,"references to the concept of ""month.""",,oai_token-act-pair,
176,gemma-2-9b,16-gemmascope-res-16k,terms related to increasing or enhancing outcomes,,oai_token-act-pair,
177,gemma-2-9b,16-gemmascope-res-16k, words and phrases related to negative outcomes and challenges,,oai_token-act-pair,
178,gemma-2-9b,16-gemmascope-res-16k," references to the concept of ""newness"" or the term ""new"" in various contexts",,oai_token-act-pair,
179,gemma-2-9b,16-gemmascope-res-16k,references to graphs and their properties,,oai_token-act-pair,
180,gemma-2-9b,16-gemmascope-res-16k,symbols and operators associated with string concatenation and mathematical operations,,oai_token-act-pair,
181,gemma-2-9b,16-gemmascope-res-16k,elements related to user interface actions and buttons in a programming context,,oai_token-act-pair,
182,gemma-2-9b,16-gemmascope-res-16k, numerical values and ranges,,oai_token-act-pair,
183,gemma-2-9b,16-gemmascope-res-16k,inventions and improvements related to scientific and technological fields,,oai_token-act-pair,
184,gemma-2-9b,16-gemmascope-res-16k,terms related to active engagement or involvement in various contexts,,oai_token-act-pair,
185,gemma-2-9b,16-gemmascope-res-16k,terms related to regulatory compliance and legal standards,,oai_token-act-pair,
186,gemma-2-9b,16-gemmascope-res-16k,terms related to financial loans and medical conditions,,oai_token-act-pair,
187,gemma-2-9b,16-gemmascope-res-16k, discussions about societal roles and recognition related to gender and health,,oai_token-act-pair,
188,gemma-2-9b,16-gemmascope-res-16k,technical terminology and structured components within programming and code configurations,,oai_token-act-pair,
189,gemma-2-9b,16-gemmascope-res-16k, the beginning of sentences or phrases in various contexts,,oai_token-act-pair,
190,gemma-2-9b,16-gemmascope-res-16k, key terms related to predictive modeling and statistical analysis,,oai_token-act-pair,
191,gemma-2-9b,16-gemmascope-res-16k, new object instantiations and method calls in code,,oai_token-act-pair,
192,gemma-2-9b,16-gemmascope-res-16k, geographic locations or administrative divisions,,oai_token-act-pair,
193,gemma-2-9b,16-gemmascope-res-16k, structural elements related to programming syntax,,oai_token-act-pair,
194,gemma-2-9b,16-gemmascope-res-16k, programming constructs related to data type checking and conversion operations,,oai_token-act-pair,
195,gemma-2-9b,16-gemmascope-res-16k,periods in financial data,,oai_token-act-pair,
196,gemma-2-9b,16-gemmascope-res-16k, mathematical notation and expressions involving sequences and indices,,oai_token-act-pair,
197,gemma-2-9b,16-gemmascope-res-16k,actions and movements related to getting up and sitting down,,oai_token-act-pair,
198,gemma-2-9b,16-gemmascope-res-16k,"references to structured data or coding elements, such as code segments and region specifications",,oai_token-act-pair,
199,gemma-2-9b,16-gemmascope-res-16k, Java programming language keywords and Android development related terms,,oai_token-act-pair,
200,gemma-2-9b,16-gemmascope-res-16k,references to titles and awards in sports,,oai_token-act-pair,
201,gemma-2-9b,16-gemmascope-res-16k,scientific terms and concepts related to immunology and experimental protocols,,oai_token-act-pair,
202,gemma-2-9b,16-gemmascope-res-16k, specific mathematical or statistical terminologies and symbols,,oai_token-act-pair,False
203,gemma-2-9b,16-gemmascope-res-16k,references to classifications or categories,,oai_token-act-pair,
204,gemma-2-9b,16-gemmascope-res-16k, references to children's participation in sports clubs and activities,,oai_token-act-pair,
205,gemma-2-9b,16-gemmascope-res-16k, key phrases related to determinants and predictors in various contexts,,oai_token-act-pair,
