index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,2-gemmascope-res-16k,references to Scriptural texts and teachings associated with Christian doctrine,,oai_token-act-pair,
1,gemma-2-9b,2-gemmascope-res-16k,"instances of the word ""submit"" and its variations",,oai_token-act-pair,
2,gemma-2-9b,2-gemmascope-res-16k,"the repeated use of the word ""committed"" in various contexts",,oai_token-act-pair,
3,gemma-2-9b,2-gemmascope-res-16k," occurrences of the word ""set"" in various contexts, particularly related to programming or configuration settings",,oai_token-act-pair,
4,gemma-2-9b,2-gemmascope-res-16k,terms associated with medical and scientific research topics,,oai_token-act-pair,
5,gemma-2-9b,2-gemmascope-res-16k,terms related to abandonment or neglect,,oai_token-act-pair,
6,gemma-2-9b,2-gemmascope-res-16k,references to the NumPy library and its operations,,oai_token-act-pair,
7,gemma-2-9b,2-gemmascope-res-16k," the phrase ""no longer.""",,oai_token-act-pair,
8,gemma-2-9b,2-gemmascope-res-16k, instances of reporting or stating actions,,oai_token-act-pair,
9,gemma-2-9b,2-gemmascope-res-16k,elements related to technical or programming constructs,,oai_token-act-pair,
10,gemma-2-9b,2-gemmascope-res-16k, references to institutional review boards and medical study ethics,,oai_token-act-pair,
11,gemma-2-9b,2-gemmascope-res-16k," instances of the word ""explore.""",,oai_token-act-pair,
12,gemma-2-9b,2-gemmascope-res-16k,"the word ""bro"" and its variations in various contexts",,oai_token-act-pair,
13,gemma-2-9b,2-gemmascope-res-16k," occurrences of the word ""debut.""",,oai_token-act-pair,
14,gemma-2-9b,2-gemmascope-res-16k,"references to ""Hill"" or related terms",,oai_token-act-pair,
15,gemma-2-9b,2-gemmascope-res-16k, references to episodes of television shows or serial content,,oai_token-act-pair,
16,gemma-2-9b,2-gemmascope-res-16k,emotional expressions related to hunger and dissatisfaction,,oai_token-act-pair,
17,gemma-2-9b,2-gemmascope-res-16k,"references to the term ""trick"" in various contexts",,oai_token-act-pair,
18,gemma-2-9b,2-gemmascope-res-16k,references to LaTeX packages and components used in document preparation,,oai_token-act-pair,
19,gemma-2-9b,2-gemmascope-res-16k,phrases that indicate the presence of essential information or key points,,oai_token-act-pair,
20,gemma-2-9b,2-gemmascope-res-16k, special characters and numbers,,oai_token-act-pair,
21,gemma-2-9b,2-gemmascope-res-16k, multiple instances of quoted strings,,oai_token-act-pair,
22,gemma-2-9b,2-gemmascope-res-16k,terms related to variations and transformations in processes or structures,,oai_token-act-pair,
23,gemma-2-9b,2-gemmascope-res-16k, terms associated with rescue operations or efforts,,oai_token-act-pair,
24,gemma-2-9b,2-gemmascope-res-16k," programming constructs and syntax elements, particularly in the context of code structure and definitions",,oai_token-act-pair,False
25,gemma-2-9b,2-gemmascope-res-16k,mentions of specific individuals or entities,,oai_token-act-pair,
26,gemma-2-9b,2-gemmascope-res-16k, references to email communication,,oai_token-act-pair,
27,gemma-2-9b,2-gemmascope-res-16k, HTML list item elements,,oai_token-act-pair,
28,gemma-2-9b,2-gemmascope-res-16k, terms related to virtual entities and firearms,,oai_token-act-pair,
29,gemma-2-9b,2-gemmascope-res-16k, phrases that express the action of looking or observing,,oai_token-act-pair,
30,gemma-2-9b,2-gemmascope-res-16k,specific numerical or statistical information,,oai_token-act-pair,
31,gemma-2-9b,2-gemmascope-res-16k,elements related to programming languages and their functionalities,,oai_token-act-pair,
32,gemma-2-9b,2-gemmascope-res-16k, references to various models in an analytical context,,oai_token-act-pair,
33,gemma-2-9b,2-gemmascope-res-16k,suffixed terms relating to biological or medical contexts,,oai_token-act-pair,
34,gemma-2-9b,2-gemmascope-res-16k,adverbs indicating a gradual pace or manner of change,,oai_token-act-pair,
35,gemma-2-9b,2-gemmascope-res-16k,words related to conditions or characteristics that end with 'ess',,oai_token-act-pair,
36,gemma-2-9b,2-gemmascope-res-16k," occurrences of the term ""projection"" and related concepts in a technical context",,oai_token-act-pair,
37,gemma-2-9b,2-gemmascope-res-16k," instances of the word ""ville"" and its variations",,oai_token-act-pair,
38,gemma-2-9b,2-gemmascope-res-16k, words related to urgency or immediate action,,oai_token-act-pair,
39,gemma-2-9b,2-gemmascope-res-16k,code blocks and PHP closing tags,,oai_token-act-pair,
40,gemma-2-9b,2-gemmascope-res-16k,expressions of surprise or astonishment,,oai_token-act-pair,
41,gemma-2-9b,2-gemmascope-res-16k, terminology related to recovery across various contexts,,oai_token-act-pair,
