index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,38-gemmascope-res-16k,"questions and inquiries that begin with ""how""",,oai_token-act-pair,
1,gemma-2-9b,38-gemmascope-res-16k,mathematical notation and expressions,,oai_token-act-pair,
2,gemma-2-9b,38-gemmascope-res-16k,content related to medical studies and treatment protocols,,oai_token-act-pair,True
3,gemma-2-9b,38-gemmascope-res-16k, economic indicators and trends related to market conditions,,oai_token-act-pair,
4,gemma-2-9b,38-gemmascope-res-16k,references to Olympic sports and athletes,,oai_token-act-pair,
5,gemma-2-9b,38-gemmascope-res-16k," references to political events and figures related to governance and military actions.
",,oai_token-act-pair,
6,gemma-2-9b,38-gemmascope-res-16k,references to artificial intelligence and its capabilities,,oai_token-act-pair,
7,gemma-2-9b,38-gemmascope-res-16k, phrases related to product availability and specifications,,oai_token-act-pair,
8,gemma-2-9b,38-gemmascope-res-16k,"the word ""at""",,oai_token-act-pair,
9,gemma-2-9b,38-gemmascope-res-16k, concepts related to degeneracy in quantum states and semiconductors,,oai_token-act-pair,
10,gemma-2-9b,38-gemmascope-res-16k," snippets of code or configuration syntax, particularly involving conditional statements and system configurations",,oai_token-act-pair,
11,gemma-2-9b,38-gemmascope-res-16k,definitive statements or conclusions within the text,,oai_token-act-pair,
12,gemma-2-9b,38-gemmascope-res-16k,tokens related to mathematical notations and structures,,oai_token-act-pair,
13,gemma-2-9b,38-gemmascope-res-16k,sentences and phrases related to programming and code implementation,,oai_token-act-pair,
14,gemma-2-9b,38-gemmascope-res-16k,terms related to biomedical interactions and their effects,,oai_token-act-pair,
15,gemma-2-9b,38-gemmascope-res-16k,references to food items and their preparation methods,,oai_token-act-pair,True
16,gemma-2-9b,38-gemmascope-res-16k, references to status updates and state changes in a system,,oai_token-act-pair,
17,gemma-2-9b,38-gemmascope-res-16k," various uses and forms of the word ""as"" in different contexts",,oai_token-act-pair,
18,gemma-2-9b,38-gemmascope-res-16k, details related to curfews and law enforcement actions in specific locations,,oai_token-act-pair,
19,gemma-2-9b,38-gemmascope-res-16k,LaTeX formatting related to mathematical structures and arrays,,oai_token-act-pair,
20,gemma-2-9b,38-gemmascope-res-16k,phrases related to patient diagnosis and health statistics,,oai_token-act-pair,
21,gemma-2-9b,38-gemmascope-res-16k,terms related to mathematical optimization and constraints,,oai_token-act-pair,
22,gemma-2-9b,38-gemmascope-res-16k, references to economic development and infrastructure plans,,oai_token-act-pair,
23,gemma-2-9b,38-gemmascope-res-16k, actions and processes related to decision-making and management,,oai_token-act-pair,
24,gemma-2-9b,38-gemmascope-res-16k,references to freshness in food and related contexts,,oai_token-act-pair,
25,gemma-2-9b,38-gemmascope-res-16k, occurrences of variable declarations and definitions in code,,oai_token-act-pair,
26,gemma-2-9b,38-gemmascope-res-16k, references to completeness or entirety,,oai_token-act-pair,
27,gemma-2-9b,38-gemmascope-res-16k,terms related to optical devices or optical technology,,oai_token-act-pair,
28,gemma-2-9b,38-gemmascope-res-16k, technical specifications and features related to motorcycles,,oai_token-act-pair,
29,gemma-2-9b,38-gemmascope-res-16k,mentions of the letter 'A' and its variations or contexts within phrases,,oai_token-act-pair,
30,gemma-2-9b,38-gemmascope-res-16k,terms associated with audio engineering and production,,oai_token-act-pair,
31,gemma-2-9b,38-gemmascope-res-16k, HTML meta tags and their attributes,,oai_token-act-pair,
32,gemma-2-9b,38-gemmascope-res-16k, the presence of specific numerical values or identifiers,,oai_token-act-pair,
33,gemma-2-9b,38-gemmascope-res-16k, significant achievements and records in sports statistics,,oai_token-act-pair,
34,gemma-2-9b,38-gemmascope-res-16k,HTML elements and attributes,,oai_token-act-pair,
35,gemma-2-9b,38-gemmascope-res-16k,URLs or web addresses in various formats,,oai_token-act-pair,
36,gemma-2-9b,38-gemmascope-res-16k,terms related to meat inspection and regulation,,oai_token-act-pair,
37,gemma-2-9b,38-gemmascope-res-16k, phrases related to legal terms and processes,,oai_token-act-pair,
38,gemma-2-9b,38-gemmascope-res-16k,details related to specifications and features of products,,oai_token-act-pair,
39,gemma-2-9b,38-gemmascope-res-16k, expressions and concepts related to physical constants and thermodynamic properties,,oai_token-act-pair,
40,gemma-2-9b,38-gemmascope-res-16k, references to advancements and features in a technical or product-related context,,oai_token-act-pair,
41,gemma-2-9b,38-gemmascope-res-16k," forms of the verb ""to be"" and its variations",,oai_token-act-pair,
42,gemma-2-9b,38-gemmascope-res-16k, HTML tags and elements associated with structure and content organization,,oai_token-act-pair,
