index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,8-gemmascope-res-16k,"various forms of the verb ""have"" and its related uses in different contexts",,oai_token-act-pair,
1,gemma-2-9b,8-gemmascope-res-16k, instances of repetition or variation in expressions,,oai_token-act-pair,
2,gemma-2-9b,8-gemmascope-res-16k,references to news agencies and media outlets,,oai_token-act-pair,
3,gemma-2-9b,8-gemmascope-res-16k, phrases indicating intention or purpose in discussions,,oai_token-act-pair,
4,gemma-2-9b,8-gemmascope-res-16k,mechanical components and mechanisms related to handles and levers,,oai_token-act-pair,
5,gemma-2-9b,8-gemmascope-res-16k, anatomical features and specifications related to surfaces and textures,,oai_token-act-pair,
6,gemma-2-9b,8-gemmascope-res-16k, references to upward movement or orientation in various contexts,,oai_token-act-pair,
7,gemma-2-9b,8-gemmascope-res-16k,"phrases that reference specific entities or elements in a context, indicated by the frequent occurrence of the word ""which.""",,oai_token-act-pair,
8,gemma-2-9b,8-gemmascope-res-16k,expressions of personal beliefs or opinions,,oai_token-act-pair,
9,gemma-2-9b,8-gemmascope-res-16k, elements related to software programming and technical specifications,,oai_token-act-pair,
10,gemma-2-9b,8-gemmascope-res-16k,"references to time periods or milestones related to ""mid"" settings or occurrences",,oai_token-act-pair,
11,gemma-2-9b,8-gemmascope-res-16k,"phrases indicating the concept of ""inside.""",,oai_token-act-pair,
12,gemma-2-9b,8-gemmascope-res-16k,expressions of kindness or compliments,,oai_token-act-pair,
13,gemma-2-9b,8-gemmascope-res-16k, references to Kanye West and his collaborations with Jay-Z,,oai_token-act-pair,
14,gemma-2-9b,8-gemmascope-res-16k,specific entities and numerical data related to elections and political events,,oai_token-act-pair,
15,gemma-2-9b,8-gemmascope-res-16k,terms related to the act of releasing information or documents,,oai_token-act-pair,
16,gemma-2-9b,8-gemmascope-res-16k,special characters and formatting indicators in code or text,,oai_token-act-pair,
17,gemma-2-9b,8-gemmascope-res-16k,phrases related to customer support and assistance queries,,oai_token-act-pair,
18,gemma-2-9b,8-gemmascope-res-16k, phrases related to technical support or troubleshooting in computing,,oai_token-act-pair,
19,gemma-2-9b,8-gemmascope-res-16k,references to Methodist theology and related historical figures,,oai_token-act-pair,
20,gemma-2-9b,8-gemmascope-res-16k," various forms of the word ""description.""",,oai_token-act-pair,
21,gemma-2-9b,8-gemmascope-res-16k, elements related to programming and software components,,oai_token-act-pair,
22,gemma-2-9b,8-gemmascope-res-16k,specific species of sharks and related marine life,,oai_token-act-pair,
23,gemma-2-9b,8-gemmascope-res-16k,"specific keywords or phrases related to technology, legal terminology, and procedural contexts",,oai_token-act-pair,
24,gemma-2-9b,8-gemmascope-res-16k, references to tours and performances in the entertainment industry,,oai_token-act-pair,
25,gemma-2-9b,8-gemmascope-res-16k, terms related to a specific target or categorization,,oai_token-act-pair,
26,gemma-2-9b,8-gemmascope-res-16k, references to biological networks and structures,,oai_token-act-pair,
27,gemma-2-9b,8-gemmascope-res-16k," mathematical definitions and assignments, particularly involving equations and variables",,oai_token-act-pair,
28,gemma-2-9b,8-gemmascope-res-16k,phrases indicating significant or essential concepts and lessons,,oai_token-act-pair,
29,gemma-2-9b,8-gemmascope-res-16k, patterns involving punctuation and formatting elements,,oai_token-act-pair,
30,gemma-2-9b,8-gemmascope-res-16k,terms related to occupational safety and health regulations,,oai_token-act-pair,
31,gemma-2-9b,8-gemmascope-res-16k, terms related to vehicle emissions and environmental standards,,oai_token-act-pair,
32,gemma-2-9b,8-gemmascope-res-16k,XML or HTML-like tag structures and their attributes,,oai_token-act-pair,
33,gemma-2-9b,8-gemmascope-res-16k,identifiers related to geographical locations or associated entities,,oai_token-act-pair,
34,gemma-2-9b,8-gemmascope-res-16k, assertions and validation checks in code,,oai_token-act-pair,
35,gemma-2-9b,8-gemmascope-res-16k,technical terms and phrases related to troubleshooting and diagnostics,,oai_token-act-pair,
36,gemma-2-9b,8-gemmascope-res-16k, proper nouns and names associated with academic or scholarly contexts,,oai_token-act-pair,
37,gemma-2-9b,8-gemmascope-res-16k, words and phrases related to receiving information or communication,,oai_token-act-pair,
38,gemma-2-9b,8-gemmascope-res-16k,phrases indicating desire or preference,,oai_token-act-pair,
39,gemma-2-9b,8-gemmascope-res-16k,financial indicators related to market performance,,oai_token-act-pair,
40,gemma-2-9b,8-gemmascope-res-16k,references to small-sized devices or items,,oai_token-act-pair,
41,gemma-2-9b,8-gemmascope-res-16k," instances of the word ""visit"" and its variations",,oai_token-act-pair,
42,gemma-2-9b,8-gemmascope-res-16k,conditional phrases indicating uncertainty or options,,oai_token-act-pair,
43,gemma-2-9b,8-gemmascope-res-16k," instances of the word ""same"" in various contexts",,oai_token-act-pair,
44,gemma-2-9b,8-gemmascope-res-16k,"references to specific historical or textual elements, particularly names and terms related to translation and religious texts",,oai_token-act-pair,
45,gemma-2-9b,8-gemmascope-res-16k,error messages related to web element interactions in automation scripts,,oai_token-act-pair,
46,gemma-2-9b,8-gemmascope-res-16k,references to male individuals or titles,,oai_token-act-pair,
47,gemma-2-9b,8-gemmascope-res-16k, concepts related to mobile communication devices and their functionalities,,oai_token-act-pair,
48,gemma-2-9b,8-gemmascope-res-16k,formatted syntactic elements such as attributes and their values in a coding context,,oai_token-act-pair,
