index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,26-gemmascope-res-16k,terms related to water quality and distribution systems,,oai_token-act-pair,
1,gemma-2-9b,26-gemmascope-res-16k,references to wine and olive production,,oai_token-act-pair,
2,gemma-2-9b,26-gemmascope-res-16k,definitions and descriptions of architectural features and locations,,oai_token-act-pair,
3,gemma-2-9b,26-gemmascope-res-16k,evidence of decision-making and its effects on outcomes,,oai_token-act-pair,
4,gemma-2-9b,26-gemmascope-res-16k, technical terminology and processes related to semiconductor devices and their components,,oai_token-act-pair,
5,gemma-2-9b,26-gemmascope-res-16k,concepts and phrases related to personal stakes and interests in various contexts,,oai_token-act-pair,False
6,gemma-2-9b,26-gemmascope-res-16k,phrases indicating causation or explanation of events,,oai_token-act-pair,True
7,gemma-2-9b,26-gemmascope-res-16k,"phrases indicating a lack or deficiency, particularly in relation to resources or opportunities",,oai_token-act-pair,False
8,gemma-2-9b,26-gemmascope-res-16k,references to software components and methodologies,,oai_token-act-pair,False
9,gemma-2-9b,26-gemmascope-res-16k,expressions of desire or want,,oai_token-act-pair,
10,gemma-2-9b,26-gemmascope-res-16k, words associated with representation and analysis in various contexts,,oai_token-act-pair,
11,gemma-2-9b,26-gemmascope-res-16k,phrases that indicate leveraging advantages or benefits in various contexts,,oai_token-act-pair,
12,gemma-2-9b,26-gemmascope-res-16k,indicators of structural formatting in written texts,,oai_token-act-pair,
13,gemma-2-9b,26-gemmascope-res-16k,references to common household items or devices,,oai_token-act-pair,
14,gemma-2-9b,26-gemmascope-res-16k,references to organizational commitment and partnership in the context of cultural support,,oai_token-act-pair,
15,gemma-2-9b,26-gemmascope-res-16k,details related to geographical locations and variations,,oai_token-act-pair,
16,gemma-2-9b,26-gemmascope-res-16k,markdown headings,,oai_token-act-pair,True
17,gemma-2-9b,26-gemmascope-res-16k, references to data structures and their attributes in code documentation,,oai_token-act-pair,
18,gemma-2-9b,26-gemmascope-res-16k,U.S. state names and their respective abbreviations,,oai_token-act-pair,
19,gemma-2-9b,26-gemmascope-res-16k, references to music albums and their associated details,,oai_token-act-pair,
20,gemma-2-9b,26-gemmascope-res-16k, references to actions and their implications in various contexts,,oai_token-act-pair,
21,gemma-2-9b,26-gemmascope-res-16k, LaTeX mathematical formulas and expressions,,oai_token-act-pair,
22,gemma-2-9b,26-gemmascope-res-16k,specific medical conditions and their implications,,oai_token-act-pair,False
23,gemma-2-9b,26-gemmascope-res-16k, mathematical expressions and equations related to summations and their properties,,oai_token-act-pair,
24,gemma-2-9b,26-gemmascope-res-16k, city names and locations,,oai_token-act-pair,
25,gemma-2-9b,26-gemmascope-res-16k,quantities and relationships in numerical data,,oai_token-act-pair,False
26,gemma-2-9b,26-gemmascope-res-16k, references to events or actions related to health and medical conditions,,oai_token-act-pair,
27,gemma-2-9b,26-gemmascope-res-16k,dynamic interactions and movements between characters,,oai_token-act-pair,
28,gemma-2-9b,26-gemmascope-res-16k, numeric values and layout attributes in code,,oai_token-act-pair,
29,gemma-2-9b,26-gemmascope-res-16k,"terms related to health, conditions, groups, and variations in various contexts",,oai_token-act-pair,
30,gemma-2-9b,26-gemmascope-res-16k,technical terms and commands related to software installation and configuration,,oai_token-act-pair,
31,gemma-2-9b,26-gemmascope-res-16k,sentences focused on the act of reading and discussing books,,oai_token-act-pair,
