index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,10-gemmascope-res-16k,numerical representations and statistical data related to various attributes,,oai_token-act-pair,
1,gemma-2-9b,10-gemmascope-res-16k, implications and consequences of specific actions or findings,,oai_token-act-pair,
2,gemma-2-9b,10-gemmascope-res-16k, expressions related to emotional distress and frustration,,oai_token-act-pair,False
3,gemma-2-9b,10-gemmascope-res-16k, function calls and return statements in programming code,,oai_token-act-pair,
4,gemma-2-9b,10-gemmascope-res-16k,references to significant figures and events in television and film history,,oai_token-act-pair,
5,gemma-2-9b,10-gemmascope-res-16k, references to living situations and interpersonal relationships,,oai_token-act-pair,False
6,gemma-2-9b,10-gemmascope-res-16k, references to top-ranking or high-quality items or individuals,,oai_token-act-pair,
7,gemma-2-9b,10-gemmascope-res-16k,elements related to structured data or UI components in a programming context,,oai_token-act-pair,
8,gemma-2-9b,10-gemmascope-res-16k, affirmative responses and expressions of agreement,,oai_token-act-pair,
9,gemma-2-9b,10-gemmascope-res-16k,suggestions or recommendations for actions,,oai_token-act-pair,
10,gemma-2-9b,10-gemmascope-res-16k,references to different types of bottles and their related components,,oai_token-act-pair,
11,gemma-2-9b,10-gemmascope-res-16k,references to measurements and metrics related to water and topography,,oai_token-act-pair,True
12,gemma-2-9b,10-gemmascope-res-16k, phrases related to economic and environmental challenges,,oai_token-act-pair,
13,gemma-2-9b,10-gemmascope-res-16k,"phrases associated with naming, designations, or titles",,oai_token-act-pair,
14,gemma-2-9b,10-gemmascope-res-16k,expressions of gratitude,,oai_token-act-pair,
15,gemma-2-9b,10-gemmascope-res-16k,terms related to molecular dynamics and mechanics,,oai_token-act-pair,True
16,gemma-2-9b,10-gemmascope-res-16k,proper nouns and names associated with characters and entities in narratives,,oai_token-act-pair,False
17,gemma-2-9b,10-gemmascope-res-16k, references to completeness and entirety in various contexts,,oai_token-act-pair,False
18,gemma-2-9b,10-gemmascope-res-16k,terms related to security and regulatory oversight,,oai_token-act-pair,
19,gemma-2-9b,10-gemmascope-res-16k, terms related to user input and cursor actions in text editing,,oai_token-act-pair,
20,gemma-2-9b,10-gemmascope-res-16k, HTML input types and form-related attributes,,oai_token-act-pair,
21,gemma-2-9b,10-gemmascope-res-16k,"instances of the word ""on"" in various contexts",,oai_token-act-pair,
22,gemma-2-9b,10-gemmascope-res-16k, terms related to composition and structuring in various contexts,,oai_token-act-pair,
23,gemma-2-9b,10-gemmascope-res-16k,references to international relations and trade dynamics,,oai_token-act-pair,False
24,gemma-2-9b,10-gemmascope-res-16k, key phrases or terms related to assessment and evaluation in various contexts,,oai_token-act-pair,
25,gemma-2-9b,10-gemmascope-res-16k, specific formatting patterns and functions related to date and time in programming,,oai_token-act-pair,
26,gemma-2-9b,10-gemmascope-res-16k,references to corporate entities and their relationships within the business sector,,oai_token-act-pair,
27,gemma-2-9b,10-gemmascope-res-16k,specific PHP and Joomla version-related messages,,oai_token-act-pair,
28,gemma-2-9b,10-gemmascope-res-16k, sequences of numerical values and mathematical symbols,,oai_token-act-pair,
29,gemma-2-9b,10-gemmascope-res-16k,academic and research related terminology indicating studies and findings,,oai_token-act-pair,True
30,gemma-2-9b,10-gemmascope-res-16k, information relating to transportation and vehicle operations,,oai_token-act-pair,
31,gemma-2-9b,10-gemmascope-res-16k, financial terms related to government funding and debt,,oai_token-act-pair,
32,gemma-2-9b,10-gemmascope-res-16k,"punctuation marks, specifically periods",,oai_token-act-pair,
33,gemma-2-9b,10-gemmascope-res-16k,terms related to the automotive and marine industries,,oai_token-act-pair,False
34,gemma-2-9b,10-gemmascope-res-16k,references to talent and qualities associated with talented individuals,,oai_token-act-pair,
35,gemma-2-9b,10-gemmascope-res-16k, various types of comment markers and code syntax in programming languages,,oai_token-act-pair,
36,gemma-2-9b,10-gemmascope-res-16k,references to children and family-oriented experiences,,oai_token-act-pair,
37,gemma-2-9b,10-gemmascope-res-16k, programming and software development terminology,,oai_token-act-pair,
38,gemma-2-9b,10-gemmascope-res-16k, references to forms in a programming context,,oai_token-act-pair,
39,gemma-2-9b,10-gemmascope-res-16k, mathematical expressions involving remainders and divisibility,,oai_token-act-pair,
40,gemma-2-9b,10-gemmascope-res-16k,terms related to approval processes and regulatory compliance,,oai_token-act-pair,
41,gemma-2-9b,10-gemmascope-res-16k,"references to chemical elements and compounds, particularly heavy metals and their properties",,oai_token-act-pair,True
42,gemma-2-9b,10-gemmascope-res-16k, programming-related keywords and constructs,,oai_token-act-pair,
43,gemma-2-9b,10-gemmascope-res-16k, names of people and their associated roles or activities in the context of films or fashion,,oai_token-act-pair,
44,gemma-2-9b,10-gemmascope-res-16k, LaTeX package declarations and document formatting commands,,oai_token-act-pair,
45,gemma-2-9b,10-gemmascope-res-16k, elements and methods associated with React component structure and state management,,oai_token-act-pair,
46,gemma-2-9b,10-gemmascope-res-16k, expressions of praise and commendation,,oai_token-act-pair,
47,gemma-2-9b,10-gemmascope-res-16k,terms and phrases related to technology use and its implications in daily life,,oai_token-act-pair,
48,gemma-2-9b,10-gemmascope-res-16k, phrases that introduce examples or provide additional information,,oai_token-act-pair,
49,gemma-2-9b,10-gemmascope-res-16k, references to the Ninth Circuit Court,,oai_token-act-pair,
50,gemma-2-9b,10-gemmascope-res-16k,dash symbols or em dashes,,oai_token-act-pair,
51,gemma-2-9b,10-gemmascope-res-16k,medical terminology related to physical fitness and joint health,,oai_token-act-pair,
52,gemma-2-9b,10-gemmascope-res-16k, statistical terms related to variance and standard deviation,,oai_token-act-pair,
53,gemma-2-9b,10-gemmascope-res-16k,specific geographical locations and organizations associated with political matters,,oai_token-act-pair,False
54,gemma-2-9b,10-gemmascope-res-16k, references to specific accommodations or lodging types,,oai_token-act-pair,False
55,gemma-2-9b,10-gemmascope-res-16k," geographic or place names, particularly those related to specific regions",,oai_token-act-pair,
56,gemma-2-9b,10-gemmascope-res-16k,references to animal characteristics and themes,,oai_token-act-pair,True
57,gemma-2-9b,10-gemmascope-res-16k,specific names of hospitals and medical trials,gpt-4o-mini,oai_token-act-pair,False
58,gemma-2-9b,10-gemmascope-res-16k,terms related to financial accounting and income recognition,,oai_token-act-pair,
59,gemma-2-9b,10-gemmascope-res-16k," instances of the word ""that"" and its role in clauses and sentences",,oai_token-act-pair,
60,gemma-2-9b,10-gemmascope-res-16k,coding structures and data management terminology,,oai_token-act-pair,
61,gemma-2-9b,10-gemmascope-res-16k,"dates, particularly those in May",,oai_token-act-pair,
62,gemma-2-9b,10-gemmascope-res-16k,terms related to residential neighborhoods and community,,oai_token-act-pair,
63,gemma-2-9b,10-gemmascope-res-16k,file paths and directory structures in a filesystem,,oai_token-act-pair,
64,gemma-2-9b,10-gemmascope-res-16k, programming-related keywords and constructs pertaining to code analysis and linting,,oai_token-act-pair,
65,gemma-2-9b,10-gemmascope-res-16k, elements associated with data structure definitions and database operations,,oai_token-act-pair,
66,gemma-2-9b,10-gemmascope-res-16k,expressions of hope and optimism,,oai_token-act-pair,
67,gemma-2-9b,10-gemmascope-res-16k,file and directory related terms in a programming context,,oai_token-act-pair,False
68,gemma-2-9b,10-gemmascope-res-16k,reported speech or statements about what others have said or claimed,,oai_token-act-pair,
69,gemma-2-9b,10-gemmascope-res-16k,various states and changes related to situations and events,,oai_token-act-pair,
70,gemma-2-9b,10-gemmascope-res-16k,"quotation marks and parentheses, indicating focuses on syntax structure in code",,oai_token-act-pair,
71,gemma-2-9b,10-gemmascope-res-16k, concepts and discussions surrounding morality and ethics,,oai_token-act-pair,
72,gemma-2-9b,10-gemmascope-res-16k, references to wildlife conservation and management in Zambia,,oai_token-act-pair,True
73,gemma-2-9b,10-gemmascope-res-16k, relational phrases regarding familial connections,,oai_token-act-pair,
74,gemma-2-9b,10-gemmascope-res-16k, code structure and syntax elements in programming language files,,oai_token-act-pair,
75,gemma-2-9b,10-gemmascope-res-16k," phrases and terms related to privacy, policies, and user agreements",,oai_token-act-pair,
76,gemma-2-9b,10-gemmascope-res-16k,expressions of gratitude or thanks,,oai_token-act-pair,
77,gemma-2-9b,10-gemmascope-res-16k,"elements related to Formula 1 racing, including drivers and race events",,oai_token-act-pair,
78,gemma-2-9b,10-gemmascope-res-16k,"technical terms and concepts related to programming, data formats, and application structure",,oai_token-act-pair,
79,gemma-2-9b,10-gemmascope-res-16k,technical terms and identifiers related to programming and data structures,,oai_token-act-pair,
80,gemma-2-9b,10-gemmascope-res-16k,references to bedding and fabric items,,oai_token-act-pair,
81,gemma-2-9b,10-gemmascope-res-16k, expressions of gratitude and appreciation,,oai_token-act-pair,
82,gemma-2-9b,10-gemmascope-res-16k,titles and honorifics associated with individuals,,oai_token-act-pair,
83,gemma-2-9b,10-gemmascope-res-16k, references to digital technology and its applications,,oai_token-act-pair,
84,gemma-2-9b,10-gemmascope-res-16k, hiking-related terms and activities,,oai_token-act-pair,
85,gemma-2-9b,10-gemmascope-res-16k," programming-related terms and structures, particularly those involving method overrides and event handling",,oai_token-act-pair,
86,gemma-2-9b,10-gemmascope-res-16k,various programming syntax elements and file structures,,oai_token-act-pair,
87,gemma-2-9b,10-gemmascope-res-16k,instances of meetings and discussions,,oai_token-act-pair,
88,gemma-2-9b,10-gemmascope-res-16k,terms related to quantitative research and analysis,,oai_token-act-pair,
89,gemma-2-9b,10-gemmascope-res-16k," programming and coding-related terms, especially in the context of data handling and object manipulation",,oai_token-act-pair,
