index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,24-gemmascope-res-16k, structured data or code blocks in programming-related documents,,oai_token-act-pair,
1,gemma-2-9b,24-gemmascope-res-16k," elements and functions related to building and managing software components, specifically in programming contexts",,oai_token-act-pair,False
2,gemma-2-9b,24-gemmascope-res-16k, Java data structure imports and declarations,,oai_token-act-pair,
3,gemma-2-9b,24-gemmascope-res-16k, phrases that refer to specific concepts or examples,,oai_token-act-pair,
4,gemma-2-9b,24-gemmascope-res-16k,technical terms related to mathematical equations and concepts,,oai_token-act-pair,False
5,gemma-2-9b,24-gemmascope-res-16k,"references to specific countries and regions, particularly in relation to commerce and cultural aspects",,oai_token-act-pair,False
6,gemma-2-9b,24-gemmascope-res-16k, terms and concepts related to passive and active processes or states,,oai_token-act-pair,
7,gemma-2-9b,24-gemmascope-res-16k, monetary symbols and related code syntax,,oai_token-act-pair,
8,gemma-2-9b,24-gemmascope-res-16k,"structured information and references related to data, such as cases, observations, and features in various contexts",,oai_token-act-pair,False
9,gemma-2-9b,24-gemmascope-res-16k,regulatory language related to occupational safety and health,,oai_token-act-pair,
10,gemma-2-9b,24-gemmascope-res-16k, HTML or XML tags and attributes,,oai_token-act-pair,
11,gemma-2-9b,24-gemmascope-res-16k,terms related to mathematical properties and functions in a theoretical context,,oai_token-act-pair,False
12,gemma-2-9b,24-gemmascope-res-16k,modal verbs indicating possibility or ability,,oai_token-act-pair,
13,gemma-2-9b,24-gemmascope-res-16k, complex numerical expressions and calculations,,oai_token-act-pair,
14,gemma-2-9b,24-gemmascope-res-16k, numerical values and citations related to legal or statistical data,,oai_token-act-pair,
15,gemma-2-9b,24-gemmascope-res-16k,structured or formatted code and mathematical notations,,oai_token-act-pair,
16,gemma-2-9b,24-gemmascope-res-16k, programming structures and data definitions related to data handling and manipulation,,oai_token-act-pair,
17,gemma-2-9b,24-gemmascope-res-16k,terms related to gastrointestinal health and dietary components affecting it,,oai_token-act-pair,True
18,gemma-2-9b,24-gemmascope-res-16k,specific medical and healthcare-related terms and conditions,,oai_token-act-pair,
19,gemma-2-9b,24-gemmascope-res-16k,elements related to programming functions and data structures,,oai_token-act-pair,
20,gemma-2-9b,24-gemmascope-res-16k,technical terminology and specific concepts related to programming and data structures,,oai_token-act-pair,
21,gemma-2-9b,24-gemmascope-res-16k, numerical data related to health metrics and statistics,,oai_token-act-pair,
22,gemma-2-9b,24-gemmascope-res-16k, terms related to mechanical systems and their operational states,,oai_token-act-pair,
23,gemma-2-9b,24-gemmascope-res-16k,words related to allegations of wrongdoing or espionage,,oai_token-act-pair,
24,gemma-2-9b,24-gemmascope-res-16k,technical terms and variables related to mathematics and programming,,oai_token-act-pair,
25,gemma-2-9b,24-gemmascope-res-16k,questions about health-related assessments and confidentiality,,oai_token-act-pair,
26,gemma-2-9b,24-gemmascope-res-16k," instances of the keyword ""new"" used in various contexts, likely related to object creation in programming",,oai_token-act-pair,
27,gemma-2-9b,24-gemmascope-res-16k,code structure and syntax related to variable definitions and module relationships in programming,,oai_token-act-pair,
28,gemma-2-9b,24-gemmascope-res-16k," programming constructs and structures, particularly related to data handling and retrieval",,oai_token-act-pair,
29,gemma-2-9b,24-gemmascope-res-16k, commands and syntax used in programming configurations and command line interfaces,,oai_token-act-pair,
30,gemma-2-9b,24-gemmascope-res-16k, references to images and their descriptions,,oai_token-act-pair,
31,gemma-2-9b,24-gemmascope-res-16k, references to criminal activity and related details,,oai_token-act-pair,False
32,gemma-2-9b,24-gemmascope-res-16k,contractions and possessive forms indicating personal opinions or ownership,,oai_token-act-pair,
33,gemma-2-9b,24-gemmascope-res-16k,references to emotional support and community connection,,oai_token-act-pair,
34,gemma-2-9b,24-gemmascope-res-16k,references to food and dining experiences,,oai_token-act-pair,
35,gemma-2-9b,24-gemmascope-res-16k, references to data structures and configuration elements in programming,,oai_token-act-pair,
36,gemma-2-9b,24-gemmascope-res-16k,expressions of denial or lack of accountability,,oai_token-act-pair,
37,gemma-2-9b,24-gemmascope-res-16k, expressions of excitement or strong emotional reactions,,oai_token-act-pair,
38,gemma-2-9b,24-gemmascope-res-16k, references to e-books and their formats,,oai_token-act-pair,
39,gemma-2-9b,24-gemmascope-res-16k,specific food items or references to eating experiences,,oai_token-act-pair,
40,gemma-2-9b,24-gemmascope-res-16k, references to meals and dining experiences,,oai_token-act-pair,
41,gemma-2-9b,24-gemmascope-res-16k,references to backup systems and redundancy in power supply,,oai_token-act-pair,False
42,gemma-2-9b,24-gemmascope-res-16k, script and code-related elements in the text,,oai_token-act-pair,
43,gemma-2-9b,24-gemmascope-res-16k, phrases related to scientific parameters and classifications,,oai_token-act-pair,True
44,gemma-2-9b,24-gemmascope-res-16k, programming constructs related to variable assignments and object properties,,oai_token-act-pair,
45,gemma-2-9b,24-gemmascope-res-16k, actions and physical interactions involving touching or manipulating objects,,oai_token-act-pair,
46,gemma-2-9b,24-gemmascope-res-16k,"terms related to various groups and entities involved in cultural, academic, and social contexts",,oai_token-act-pair,
47,gemma-2-9b,24-gemmascope-res-16k, mathematical expressions and notations,,oai_token-act-pair,
48,gemma-2-9b,24-gemmascope-res-16k,mathematical symbols and structure related to theorems and proofs,,oai_token-act-pair,
49,gemma-2-9b,24-gemmascope-res-16k, references to seaside locations and beaches,,oai_token-act-pair,
50,gemma-2-9b,24-gemmascope-res-16k, various forms of entertainment and recreational activities,,oai_token-act-pair,False
51,gemma-2-9b,24-gemmascope-res-16k, programming-related constructs and commands,,oai_token-act-pair,
52,gemma-2-9b,24-gemmascope-res-16k, elements related to buttons in user interface code,,oai_token-act-pair,
53,gemma-2-9b,24-gemmascope-res-16k,"references to financial aid, support, or incentives related to social programs",,oai_token-act-pair,
54,gemma-2-9b,24-gemmascope-res-16k,terms related to searching and querying in the context of websites and the internet,,oai_token-act-pair,
55,gemma-2-9b,24-gemmascope-res-16k,discussions about technology and social commentary regarding societal issues,,oai_token-act-pair,
56,gemma-2-9b,24-gemmascope-res-16k, punctuation marks and their contextual significance,,oai_token-act-pair,
57,gemma-2-9b,24-gemmascope-res-16k,the presence of specific document formatting elements or metadata,,oai_token-act-pair,
58,gemma-2-9b,24-gemmascope-res-16k,references to sports achievements and records,,oai_token-act-pair,
59,gemma-2-9b,24-gemmascope-res-16k, specific names of companies and institutions,,oai_token-act-pair,False
60,gemma-2-9b,24-gemmascope-res-16k,terms related to import and export activities,,oai_token-act-pair,
61,gemma-2-9b,24-gemmascope-res-16k,references to organizational structures and decision-making processes,,oai_token-act-pair,
62,gemma-2-9b,24-gemmascope-res-16k,phrases related to legal processes and considerations,,oai_token-act-pair,
63,gemma-2-9b,24-gemmascope-res-16k,reported speech and communicative expressions,,oai_token-act-pair,
64,gemma-2-9b,24-gemmascope-res-16k,"uses of the verb ""do.""",,oai_token-act-pair,
65,gemma-2-9b,24-gemmascope-res-16k,specific medical and scientific terms related to respiratory conditions and studies,,oai_token-act-pair,True
66,gemma-2-9b,24-gemmascope-res-16k,sentences related to errors and explanations in programming or software contexts,,oai_token-act-pair,
67,gemma-2-9b,24-gemmascope-res-16k,discussions related to technology and its impact on society,,oai_token-act-pair,
68,gemma-2-9b,24-gemmascope-res-16k,possessive pronouns,,oai_token-act-pair,
69,gemma-2-9b,24-gemmascope-res-16k, passages that describe movement or pathways,,oai_token-act-pair,
70,gemma-2-9b,24-gemmascope-res-16k,references to militant actions or groups involved in conflict,,oai_token-act-pair,False
71,gemma-2-9b,24-gemmascope-res-16k, phrases related to job opportunities and qualifications in the healthcare sector,,oai_token-act-pair,
72,gemma-2-9b,24-gemmascope-res-16k, themes related to social commentary and public reactions,,oai_token-act-pair,
73,gemma-2-9b,24-gemmascope-res-16k,scientific references and citations in academic or technical contexts,,oai_token-act-pair,
74,gemma-2-9b,24-gemmascope-res-16k,references to communication concepts and health-related discussions,,oai_token-act-pair,False
75,gemma-2-9b,24-gemmascope-res-16k,references to data model attributes and properties in code,,oai_token-act-pair,
76,gemma-2-9b,24-gemmascope-res-16k,SQL connection parameters and settings used for database interactions,,oai_token-act-pair,
77,gemma-2-9b,24-gemmascope-res-16k,medical terms related to eye conditions and their effects,,oai_token-act-pair,
78,gemma-2-9b,24-gemmascope-res-16k, phrases related to humanitarian aid and support for marginalized communities,,oai_token-act-pair,
79,gemma-2-9b,24-gemmascope-res-16k, programming-related terms associated with enabling and disabling functions or features,,oai_token-act-pair,False
80,gemma-2-9b,24-gemmascope-res-16k, references to news organizations and metrics related to their reporting,,oai_token-act-pair,
81,gemma-2-9b,24-gemmascope-res-16k, instances of conditionals and connecting phrases that indicate relationships or dependencies,,oai_token-act-pair,
82,gemma-2-9b,24-gemmascope-res-16k, keywords and identifiers related to programming and technical specifications,,oai_token-act-pair,False
83,gemma-2-9b,24-gemmascope-res-16k,specific quantitative data and metrics related to health and measurement procedures,,oai_token-act-pair,
84,gemma-2-9b,24-gemmascope-res-16k, temporal references related to time periods,,oai_token-act-pair,
85,gemma-2-9b,24-gemmascope-res-16k,references to religious beliefs and practices in relation to societal issues,,oai_token-act-pair,False
86,gemma-2-9b,24-gemmascope-res-16k,import statements and class definitions in programming code,,oai_token-act-pair,
87,gemma-2-9b,24-gemmascope-res-16k, references to organization and management in the context of teamwork and task delegation,,oai_token-act-pair,
88,gemma-2-9b,24-gemmascope-res-16k, mentions of officials and spokespeople in bureaucratic or organizational contexts,,oai_token-act-pair,
89,gemma-2-9b,24-gemmascope-res-16k, programming constructs related to function definitions and method calls,,oai_token-act-pair,
90,gemma-2-9b,24-gemmascope-res-16k, phrases related to future plans or strategies,,oai_token-act-pair,
91,gemma-2-9b,24-gemmascope-res-16k,situations involving anticipation or urgency,,oai_token-act-pair,
92,gemma-2-9b,24-gemmascope-res-16k,court-related terms and case citations,,oai_token-act-pair,
93,gemma-2-9b,24-gemmascope-res-16k,references to additional or alternative entities in various contexts,,oai_token-act-pair,
94,gemma-2-9b,24-gemmascope-res-16k,terms that suggest associations or relationships between different concepts or entities,,oai_token-act-pair,
95,gemma-2-9b,24-gemmascope-res-16k, elements related to programming syntax and structural components in code,,oai_token-act-pair,False
96,gemma-2-9b,24-gemmascope-res-16k," references to scientific data and metadata, especially in the context of research figures and tables",,oai_token-act-pair,
97,gemma-2-9b,24-gemmascope-res-16k," structural elements of programming code, such as class and method declarations, and their associated syntax",,oai_token-act-pair,
98,gemma-2-9b,24-gemmascope-res-16k, quantitative data related to mobile device usage and demographics,,oai_token-act-pair,
99,gemma-2-9b,24-gemmascope-res-16k, phrases indicating the addition or enhancement of features and content,,oai_token-act-pair,
100,gemma-2-9b,24-gemmascope-res-16k, expressions related to accountability and civic responsibility,,oai_token-act-pair,
101,gemma-2-9b,24-gemmascope-res-16k,mathematical expressions involving fractions and divisions,,oai_token-act-pair,
102,gemma-2-9b,24-gemmascope-res-16k,"descriptions and events related to the construction and opening of infrastructure, particularly airports and public facilities",,oai_token-act-pair,
103,gemma-2-9b,24-gemmascope-res-16k, phrases indicating the act of leading or guiding towards a result or action,,oai_token-act-pair,
104,gemma-2-9b,24-gemmascope-res-16k,"Python-related code snippets, particularly those that involve importing libraries or modules",,oai_token-act-pair,
105,gemma-2-9b,24-gemmascope-res-16k,	text related to complexity in various contexts,,oai_token-act-pair,
106,gemma-2-9b,24-gemmascope-res-16k, specific mathematical notations and structures related to equations or formulas,,oai_token-act-pair,
107,gemma-2-9b,24-gemmascope-res-16k,terms related to crime and law enforcement,,oai_token-act-pair,
108,gemma-2-9b,24-gemmascope-res-16k,conjunctions and connecting phrases within sentences,,oai_token-act-pair,
109,gemma-2-9b,24-gemmascope-res-16k, programming concepts and structures related to data manipulation and event handling,,oai_token-act-pair,
110,gemma-2-9b,24-gemmascope-res-16k,prominent names or titles associated with various media and cultural references,,oai_token-act-pair,
