index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,27-gemmascope-res-16k, information related to refrigeration and temperature management,,oai_token-act-pair,
1,gemma-2-9b,27-gemmascope-res-16k, specific names and titles associated with notable individuals or events,,oai_token-act-pair,
2,gemma-2-9b,27-gemmascope-res-16k, phrases that include connections or relationships among multiple elements or entities,,oai_token-act-pair,
3,gemma-2-9b,27-gemmascope-res-16k,specific codes or identifiers related to engineering or technical specifications,,oai_token-act-pair,
4,gemma-2-9b,27-gemmascope-res-16k,phrases that highlight exclusionary representation in media and culture,gpt-4o-mini,oai_token-act-pair,
5,gemma-2-9b,27-gemmascope-res-16k,numerical data and identifiers related to voting and election results,,oai_token-act-pair,False
6,gemma-2-9b,27-gemmascope-res-16k, phrases related to programming errors and debugging processes,,oai_token-act-pair,
7,gemma-2-9b,27-gemmascope-res-16k,"instances of the word ""another"" indicating repetition or additional elements in various contexts",,oai_token-act-pair,
8,gemma-2-9b,27-gemmascope-res-16k,references to governmental entities and their jurisdictions,,oai_token-act-pair,False
9,gemma-2-9b,27-gemmascope-res-16k,"references to the concept of ""old"" or aging individuals and related terms",,oai_token-act-pair,
10,gemma-2-9b,27-gemmascope-res-16k,"instances of the word ""only"" and its context regarding limitations or conditions",,oai_token-act-pair,
11,gemma-2-9b,27-gemmascope-res-16k, expressions related to resilience and coping with challenges,,oai_token-act-pair,
12,gemma-2-9b,27-gemmascope-res-16k,"references to the name ""Gil"" and its variations",,oai_token-act-pair,
13,gemma-2-9b,27-gemmascope-res-16k,sentences addressing personal capabilities or qualifications,,oai_token-act-pair,
14,gemma-2-9b,27-gemmascope-res-16k, repetitive language and patterns in expressions,,oai_token-act-pair,False
15,gemma-2-9b,27-gemmascope-res-16k,elements related to action figures and toys,,oai_token-act-pair,
16,gemma-2-9b,27-gemmascope-res-16k,terms related to medical studies and treatments,,oai_token-act-pair,True
17,gemma-2-9b,27-gemmascope-res-16k,terms related to experimental results and biological characteristics in scientific research,,oai_token-act-pair,True
18,gemma-2-9b,27-gemmascope-res-16k, identifiers and numerical data within scientific references and citations,,oai_token-act-pair,
19,gemma-2-9b,27-gemmascope-res-16k,"specific names of news networks, channels, and sports teams or players",,oai_token-act-pair,
20,gemma-2-9b,27-gemmascope-res-16k,phrases related to legal terminology and conditions,,oai_token-act-pair,
21,gemma-2-9b,27-gemmascope-res-16k,special characters and symbols used in mathematical expressions or equations,,oai_token-act-pair,
22,gemma-2-9b,27-gemmascope-res-16k,"references to the words ""this"" and ""that.""",,oai_token-act-pair,
23,gemma-2-9b,27-gemmascope-res-16k, technical terms and references related to RNA and viral components,,oai_token-act-pair,True
24,gemma-2-9b,27-gemmascope-res-16k,syntactic elements associated with exception handling in programming,,oai_token-act-pair,
25,gemma-2-9b,27-gemmascope-res-16k,terms related to software licensing and compliance,,oai_token-act-pair,
26,gemma-2-9b,27-gemmascope-res-16k, gaps or whitespace characters in the text,,oai_token-act-pair,
27,gemma-2-9b,27-gemmascope-res-16k,descriptive elements related to physical presence and observation in a narrative context,,oai_token-act-pair,
28,gemma-2-9b,27-gemmascope-res-16k, programming-related terms related to routing and AJAX requests,,oai_token-act-pair,
29,gemma-2-9b,27-gemmascope-res-16k,medical conditions and treatments related to eye health and vision,,oai_token-act-pair,
30,gemma-2-9b,27-gemmascope-res-16k, dates and times mentioned in the text,,oai_token-act-pair,
31,gemma-2-9b,27-gemmascope-res-16k, instances of conflict and resolutions in interpersonal relationships,,oai_token-act-pair,False
32,gemma-2-9b,27-gemmascope-res-16k, numerical values or decimals in a context related to code or programming,,oai_token-act-pair,
33,gemma-2-9b,27-gemmascope-res-16k, references to dynamics and collective subjects,,oai_token-act-pair,
34,gemma-2-9b,27-gemmascope-res-16k, numerical data and statistics within the text,,oai_token-act-pair,False
35,gemma-2-9b,27-gemmascope-res-16k, references to medical terms and conditions,,oai_token-act-pair,True
36,gemma-2-9b,27-gemmascope-res-16k,terms related to economic policies and market behaviors,,oai_token-act-pair,
37,gemma-2-9b,27-gemmascope-res-16k, sources of information or insider reports,,oai_token-act-pair,
38,gemma-2-9b,27-gemmascope-res-16k, numerical data and values within the document,,oai_token-act-pair,
39,gemma-2-9b,27-gemmascope-res-16k,"phrases that describe car features or characteristics, particularly focusing on performance and driving modes",,oai_token-act-pair,False
40,gemma-2-9b,27-gemmascope-res-16k, expressions related to hanging or attaching,,oai_token-act-pair,
41,gemma-2-9b,27-gemmascope-res-16k, programming constructs and data structure definitions in Java code,,oai_token-act-pair,
42,gemma-2-9b,27-gemmascope-res-16k,questions related to mathematical properties and calculations,,oai_token-act-pair,False
43,gemma-2-9b,27-gemmascope-res-16k, references to levels or degrees of various concepts,,oai_token-act-pair,
44,gemma-2-9b,27-gemmascope-res-16k,references to creative activities or challenges,,oai_token-act-pair,
45,gemma-2-9b,27-gemmascope-res-16k, player transfers and contract details in sports,,oai_token-act-pair,False
46,gemma-2-9b,27-gemmascope-res-16k, programming-related constructs and logging functionality,,oai_token-act-pair,
47,gemma-2-9b,27-gemmascope-res-16k,terms related to biological assays and the presence of substances in biological samples,,oai_token-act-pair,True
48,gemma-2-9b,27-gemmascope-res-16k,scientific terms and concepts related to nutrition and plant-based products,,oai_token-act-pair,True
49,gemma-2-9b,27-gemmascope-res-16k,descriptive phrases relating to water bodies and their characteristics,,oai_token-act-pair,
50,gemma-2-9b,27-gemmascope-res-16k, mentions of political accusations and ethical violations,,oai_token-act-pair,
51,gemma-2-9b,27-gemmascope-res-16k, programming language syntax elements and control flow statements,,oai_token-act-pair,
52,gemma-2-9b,27-gemmascope-res-16k,technical terms and code snippets related to programming frameworks and software development,,oai_token-act-pair,
53,gemma-2-9b,27-gemmascope-res-16k,terms related to regulatory and compliance issues in various contexts,,oai_token-act-pair,
54,gemma-2-9b,27-gemmascope-res-16k,references to prior research and studies in a scientific context,,oai_token-act-pair,
55,gemma-2-9b,27-gemmascope-res-16k,various punctuation marks or conjunctions in the text,,oai_token-act-pair,
56,gemma-2-9b,27-gemmascope-res-16k,"features related to recreational facilities, particularly those involving water activities",,oai_token-act-pair,False
57,gemma-2-9b,27-gemmascope-res-16k,CSS classes and properties related to styling interface elements,,oai_token-act-pair,
58,gemma-2-9b,27-gemmascope-res-16k," instances of the word ""the""",,oai_token-act-pair,
59,gemma-2-9b,27-gemmascope-res-16k, references to health risks and benefits associated with various substances,,oai_token-act-pair,True
60,gemma-2-9b,27-gemmascope-res-16k,specific terms related to contributions and impacts of various factors or conditions,,oai_token-act-pair,False
61,gemma-2-9b,27-gemmascope-res-16k,technical terms and actions related to machinery and programming processes,,oai_token-act-pair,False
62,gemma-2-9b,27-gemmascope-res-16k,"UI components and controls in a coding context, particularly in Android development",,oai_token-act-pair,
63,gemma-2-9b,27-gemmascope-res-16k, references to kitchen and dining areas in a property description,,oai_token-act-pair,
64,gemma-2-9b,27-gemmascope-res-16k,instances of the word 'cut' and its variations in various contexts,,oai_token-act-pair,
65,gemma-2-9b,27-gemmascope-res-16k,numerical data related to economic or environmental factors,,oai_token-act-pair,
66,gemma-2-9b,27-gemmascope-res-16k, specific details and parameters related to scientific measurements and figures,,oai_token-act-pair,
67,gemma-2-9b,27-gemmascope-res-16k,phrases related to techniques and methodologies in scientific research,,oai_token-act-pair,
68,gemma-2-9b,27-gemmascope-res-16k, elements related to legal cases and court proceedings,,oai_token-act-pair,
69,gemma-2-9b,27-gemmascope-res-16k,mention of travel-related experiences and local cuisines,,oai_token-act-pair,
70,gemma-2-9b,27-gemmascope-res-16k," features and specifications of electronic devices, particularly related to music and audio",,oai_token-act-pair,
71,gemma-2-9b,27-gemmascope-res-16k,words related to exploitation and treatment of individuals in the context of slavery,,oai_token-act-pair,
72,gemma-2-9b,27-gemmascope-res-16k, expressions of well-wishing and positive sentiments toward individuals or groups,,oai_token-act-pair,
