index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,36-gemmascope-res-16k,references to pets and their characteristics or conditions in various contexts,,oai_token-act-pair,False
1,gemma-2-9b,36-gemmascope-res-16k,references to the concept of identity and its attributes,,oai_token-act-pair,
2,gemma-2-9b,36-gemmascope-res-16k, punctuations indicating pauses or separations in a sentence,,oai_token-act-pair,
3,gemma-2-9b,36-gemmascope-res-16k, terms related to car technology and audio systems,,oai_token-act-pair,
4,gemma-2-9b,36-gemmascope-res-16k,phrases related to guidance and support,,oai_token-act-pair,False
5,gemma-2-9b,36-gemmascope-res-16k,terms related to data processing and file management issues,,oai_token-act-pair,False
6,gemma-2-9b,36-gemmascope-res-16k,phrases indicating collective or comparative contexts,,oai_token-act-pair,
7,gemma-2-9b,36-gemmascope-res-16k, proper names and geographic locations,,oai_token-act-pair,
8,gemma-2-9b,36-gemmascope-res-16k, phrases related to document reading and legal proceedings,,oai_token-act-pair,False
9,gemma-2-9b,36-gemmascope-res-16k,words that signify action or instruction in narrative contexts,,oai_token-act-pair,
10,gemma-2-9b,36-gemmascope-res-16k,phrases that emphasize clarity and the act of making things clear,,oai_token-act-pair,
11,gemma-2-9b,36-gemmascope-res-16k,references to medical procedures and health-related issues,,oai_token-act-pair,
12,gemma-2-9b,36-gemmascope-res-16k, programming-related function names and operations,,oai_token-act-pair,
13,gemma-2-9b,36-gemmascope-res-16k,quantitative expressions of measurements in various units,,oai_token-act-pair,True
14,gemma-2-9b,36-gemmascope-res-16k, references to political statements and endorsements,,oai_token-act-pair,
15,gemma-2-9b,36-gemmascope-res-16k,specific personal feelings and expressions of desire or aspiration,,oai_token-act-pair,False
16,gemma-2-9b,36-gemmascope-res-16k,references to the United States and its institutions,,oai_token-act-pair,
17,gemma-2-9b,36-gemmascope-res-16k,medical terms related to liver function and health,,oai_token-act-pair,True
18,gemma-2-9b,36-gemmascope-res-16k,statistics regarding population demographics,,oai_token-act-pair,
19,gemma-2-9b,36-gemmascope-res-16k,terms related to distance measurement and communication,,oai_token-act-pair,
20,gemma-2-9b,36-gemmascope-res-16k," mentions of the name ""Kar"" or related variations",,oai_token-act-pair,False
21,gemma-2-9b,36-gemmascope-res-16k, educational terminology and assessment criteria,,oai_token-act-pair,
22,gemma-2-9b,36-gemmascope-res-16k,phrases related to judicial opinions and constitutional law,,oai_token-act-pair,
23,gemma-2-9b,36-gemmascope-res-16k,"connections between inquiries, concerns, and knowledge about facts and truths in a given context",,oai_token-act-pair,False
24,gemma-2-9b,36-gemmascope-res-16k," references to ""bin"" or ""binary"" in various contexts",,oai_token-act-pair,
25,gemma-2-9b,36-gemmascope-res-16k,expressions of gratitude and thanking someone in advance,,oai_token-act-pair,
26,gemma-2-9b,36-gemmascope-res-16k,scientific journal names and their formats in references,,oai_token-act-pair,False
27,gemma-2-9b,36-gemmascope-res-16k,"terms related to medical conditions and their assessments, particularly concerning tissues and organs",,oai_token-act-pair,
28,gemma-2-9b,36-gemmascope-res-16k, numerical representations or coding patterns,,oai_token-act-pair,
29,gemma-2-9b,36-gemmascope-res-16k,instances of humor and laughter,,oai_token-act-pair,
30,gemma-2-9b,36-gemmascope-res-16k,comparative adjectives indicating superiority or enhancement,,oai_token-act-pair,
31,gemma-2-9b,36-gemmascope-res-16k,items or terms related to programming and technical specifications,,oai_token-act-pair,
32,gemma-2-9b,36-gemmascope-res-16k, mathematical expressions and calculations,,oai_token-act-pair,
33,gemma-2-9b,36-gemmascope-res-16k, phrases related to questioning validity or establishing doubt,,oai_token-act-pair,
34,gemma-2-9b,36-gemmascope-res-16k,issues related to problems or difficulties encountered,,oai_token-act-pair,
35,gemma-2-9b,36-gemmascope-res-16k,specific gene and protein identifiers along with their associated properties or relationships in scientific literature,,oai_token-act-pair,True
36,gemma-2-9b,36-gemmascope-res-16k,references to specific food items and dishes,,oai_token-act-pair,
37,gemma-2-9b,36-gemmascope-res-16k,references to Java classes and methods related to Hibernate framework functionalities,,oai_token-act-pair,
38,gemma-2-9b,36-gemmascope-res-16k, requests for help or advice,,oai_token-act-pair,False
39,gemma-2-9b,36-gemmascope-res-16k, interactions and thoughts regarding assessment and evaluation,,oai_token-act-pair,
40,gemma-2-9b,36-gemmascope-res-16k,discussions surrounding war and conflict,,oai_token-act-pair,
41,gemma-2-9b,36-gemmascope-res-16k,phrases or statements that convey uncertainty or skepticism,,oai_token-act-pair,
42,gemma-2-9b,36-gemmascope-res-16k, technical terms related to programming and software development,,oai_token-act-pair,
43,gemma-2-9b,36-gemmascope-res-16k,"mentions of specific names or titles, particularly related to characters or entities",,oai_token-act-pair,False
44,gemma-2-9b,36-gemmascope-res-16k, topics related to seeking support and advice in personal contexts,,oai_token-act-pair,False
45,gemma-2-9b,36-gemmascope-res-16k,phrases indicating time and duration,,oai_token-act-pair,
46,gemma-2-9b,36-gemmascope-res-16k,references to inventory status and product availability,,oai_token-act-pair,
47,gemma-2-9b,36-gemmascope-res-16k, instances of unique formatting or structural elements in the text,,oai_token-act-pair,
48,gemma-2-9b,36-gemmascope-res-16k, code segments related to loops and conditionals across various programming contexts,,oai_token-act-pair,
49,gemma-2-9b,36-gemmascope-res-16k,phrases that indicate effort or attempts to complete tasks,,oai_token-act-pair,
50,gemma-2-9b,36-gemmascope-res-16k,elements related to nature and outdoor activities,,oai_token-act-pair,False
51,gemma-2-9b,36-gemmascope-res-16k,references to temperature and climate-related conditions,,oai_token-act-pair,
52,gemma-2-9b,36-gemmascope-res-16k, phrases related to creating and developing new systems or methodologies,,oai_token-act-pair,False
53,gemma-2-9b,36-gemmascope-res-16k,educational qualifications and academic affiliations,,oai_token-act-pair,
54,gemma-2-9b,36-gemmascope-res-16k,references to governmental policies and their impacts,,oai_token-act-pair,
55,gemma-2-9b,36-gemmascope-res-16k,"references to names and entities, particularly those that include variations of the name ""Larry"" and similar",,oai_token-act-pair,
56,gemma-2-9b,36-gemmascope-res-16k,terms related to medical conditions and their physiological impacts,,oai_token-act-pair,True
57,gemma-2-9b,36-gemmascope-res-16k," phrases related to legal claims, defenses, and evidence in court cases",,oai_token-act-pair,False
58,gemma-2-9b,36-gemmascope-res-16k, language that indicates conflict or disturbance,,oai_token-act-pair,
59,gemma-2-9b,36-gemmascope-res-16k, references to legal proceedings and courtroom terminology,,oai_token-act-pair,False
60,gemma-2-9b,36-gemmascope-res-16k,keywords related to educational institutions and frameworks,,oai_token-act-pair,False
61,gemma-2-9b,36-gemmascope-res-16k,negative phrases or words indicating denial or lack of confirmation,,oai_token-act-pair,
62,gemma-2-9b,36-gemmascope-res-16k,references to life and existence themes,,oai_token-act-pair,
63,gemma-2-9b,36-gemmascope-res-16k, terms and conditions related to environmental planning and development regulations,,oai_token-act-pair,
64,gemma-2-9b,36-gemmascope-res-16k,"actions and locations associated with various scenarios, including burial and securing items",,oai_token-act-pair,
65,gemma-2-9b,36-gemmascope-res-16k,specific programming keywords and structures within code snippets,,oai_token-act-pair,
66,gemma-2-9b,36-gemmascope-res-16k, points of transition or change in discussions on various subjects,,oai_token-act-pair,False
67,gemma-2-9b,36-gemmascope-res-16k, numbers and statistics related to measurements or values,,oai_token-act-pair,
68,gemma-2-9b,36-gemmascope-res-16k," terms and phrases related to scientific parameters, particularly in mathematical and programming contexts",,oai_token-act-pair,
69,gemma-2-9b,36-gemmascope-res-16k, references to wealth and affluence,,oai_token-act-pair,
70,gemma-2-9b,36-gemmascope-res-16k, technical terms related to electronic components and their functions,,oai_token-act-pair,
71,gemma-2-9b,36-gemmascope-res-16k,questions and requests for information,,oai_token-act-pair,
72,gemma-2-9b,36-gemmascope-res-16k, scientific terminology and references related to biology and chemistry,,oai_token-act-pair,
73,gemma-2-9b,36-gemmascope-res-16k,specific legal terminology and references related to trial proceedings and evidence,,oai_token-act-pair,
74,gemma-2-9b,36-gemmascope-res-16k,Mathematical symbols and formatting used in equations,,oai_token-act-pair,
75,gemma-2-9b,36-gemmascope-res-16k,elements related to programming and coding context,,oai_token-act-pair,
76,gemma-2-9b,36-gemmascope-res-16k, phrases related to starting and operating small businesses,,oai_token-act-pair,False
77,gemma-2-9b,36-gemmascope-res-16k,descriptions of different types of social personalities,,oai_token-act-pair,False
78,gemma-2-9b,36-gemmascope-res-16k, elements and structures related to programming documentation,,oai_token-act-pair,
79,gemma-2-9b,36-gemmascope-res-16k, references to GitHub and code repository structures,,oai_token-act-pair,
80,gemma-2-9b,36-gemmascope-res-16k,"specific data structures and programming constructs used in code, particularly in the context of currency-related calculations or representations",,oai_token-act-pair,
81,gemma-2-9b,36-gemmascope-res-16k, programming syntax elements related to function returns and error handling,,oai_token-act-pair,
82,gemma-2-9b,36-gemmascope-res-16k,code-related elements that involve variable assignments and data types,,oai_token-act-pair,
83,gemma-2-9b,36-gemmascope-res-16k,references to storage devices and media,,oai_token-act-pair,False
84,gemma-2-9b,36-gemmascope-res-16k,references to programming files and their associated licenses,,oai_token-act-pair,
85,gemma-2-9b,36-gemmascope-res-16k," keywords related to themes of parenting, careers, and food",,oai_token-act-pair,
86,gemma-2-9b,36-gemmascope-res-16k,references to individual contributions and authorship in the context of creative work,,oai_token-act-pair,
87,gemma-2-9b,36-gemmascope-res-16k,references to specific studies or papers in academic or creative contexts,,oai_token-act-pair,True
88,gemma-2-9b,36-gemmascope-res-16k,words or phrases related to specific scientific terms or elements,,oai_token-act-pair,
89,gemma-2-9b,36-gemmascope-res-16k,terms related to the field of opera and opera singers,,oai_token-act-pair,False
90,gemma-2-9b,36-gemmascope-res-16k,assertive phrases commonly used in testing frameworks,,oai_token-act-pair,
91,gemma-2-9b,36-gemmascope-res-16k,terms related to user-friendly interface design and functionality in software applications,,oai_token-act-pair,
92,gemma-2-9b,36-gemmascope-res-16k, structured data types and their attributes,,oai_token-act-pair,
93,gemma-2-9b,36-gemmascope-res-16k, terms related to dental studies and mineralization processes,,oai_token-act-pair,
94,gemma-2-9b,36-gemmascope-res-16k,terms and concepts related to belief systems and their authority,,oai_token-act-pair,
95,gemma-2-9b,36-gemmascope-res-16k,HTML tags and structures in a document,,oai_token-act-pair,
96,gemma-2-9b,36-gemmascope-res-16k, words related to specific types of chemistry or environmental conditions,,oai_token-act-pair,
97,gemma-2-9b,36-gemmascope-res-16k,references to various legislative and governing bodies,,oai_token-act-pair,
98,gemma-2-9b,36-gemmascope-res-16k,"terms related to women's health, particularly pregnancy and reproductive issues",,oai_token-act-pair,
99,gemma-2-9b,36-gemmascope-res-16k, programming code elements related to data processing and file handling,,oai_token-act-pair,
100,gemma-2-9b,36-gemmascope-res-16k,statistical terms related to mean and related calculations,,oai_token-act-pair,
101,gemma-2-9b,36-gemmascope-res-16k,medical terminology related to surgery and treatment,,oai_token-act-pair,
102,gemma-2-9b,36-gemmascope-res-16k, references to security mechanisms and their vulnerabilities,,oai_token-act-pair,
103,gemma-2-9b,36-gemmascope-res-16k,"specific names of people, particularly athletes and coaches",,oai_token-act-pair,
104,gemma-2-9b,36-gemmascope-res-16k, references to specific points in time or phases in a process,,oai_token-act-pair,False
105,gemma-2-9b,36-gemmascope-res-16k, programming constructs and syntax related to event handling in a graphical user interface,,oai_token-act-pair,
106,gemma-2-9b,36-gemmascope-res-16k, mathematical expressions and operations,,oai_token-act-pair,
107,gemma-2-9b,36-gemmascope-res-16k,mathematical symbols and notation related to formal expressions and equations,,oai_token-act-pair,
108,gemma-2-9b,36-gemmascope-res-16k,time-related phrases and references,,oai_token-act-pair,
109,gemma-2-9b,36-gemmascope-res-16k,terms and phrases related to exposure to hazards and its effects,,oai_token-act-pair,False
110,gemma-2-9b,36-gemmascope-res-16k,phrases and expressions that indicate winning or positive outcomes,,oai_token-act-pair,
111,gemma-2-9b,36-gemmascope-res-16k, elements related to coding and programming terms,,oai_token-act-pair,False
112,gemma-2-9b,36-gemmascope-res-16k,mathematical symbols and variables in an equation or mathematical expression,,oai_token-act-pair,
113,gemma-2-9b,36-gemmascope-res-16k,emotional connections and relationship dynamics,,oai_token-act-pair,
114,gemma-2-9b,36-gemmascope-res-16k, references to pronouns indicating gender and relationships,,oai_token-act-pair,
115,gemma-2-9b,36-gemmascope-res-16k," references to images, screenshots, and visual elements in the text",,oai_token-act-pair,False
116,gemma-2-9b,36-gemmascope-res-16k, descriptions of fashion and clothing items,,oai_token-act-pair,
117,gemma-2-9b,36-gemmascope-res-16k, terms related to legal and procedural contexts,,oai_token-act-pair,
118,gemma-2-9b,36-gemmascope-res-16k, references to family and children dynamics,,oai_token-act-pair,
119,gemma-2-9b,36-gemmascope-res-16k,legal terms and concepts related to court cases,,oai_token-act-pair,
