index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,37-gemmascope-res-16k,questions or inquiries about understanding or learning,,oai_token-act-pair,
1,gemma-2-9b,37-gemmascope-res-16k," references to specific studies, publications, or citation-related content",,oai_token-act-pair,
2,gemma-2-9b,37-gemmascope-res-16k, terms related to software licensing and file management,,oai_token-act-pair,False
3,gemma-2-9b,37-gemmascope-res-16k, phrases that express the manner or quality of actions,,oai_token-act-pair,
4,gemma-2-9b,37-gemmascope-res-16k,function calls and error-handling mechanisms in code,,oai_token-act-pair,False
5,gemma-2-9b,37-gemmascope-res-16k, themes of struggle and resilience in relationships,,oai_token-act-pair,
6,gemma-2-9b,37-gemmascope-res-16k,"instances of the term ""language"" and its variants",,oai_token-act-pair,
7,gemma-2-9b,37-gemmascope-res-16k,events related to historical accounts and incidents,,oai_token-act-pair,
8,gemma-2-9b,37-gemmascope-res-16k, phrases and expressions related to installation processes or software configurations,,oai_token-act-pair,
9,gemma-2-9b,37-gemmascope-res-16k, references to programming functions and operations related to data manipulation,,oai_token-act-pair,
10,gemma-2-9b,37-gemmascope-res-16k,code structures related to managing and clearing data in programming contexts,,oai_token-act-pair,False
11,gemma-2-9b,37-gemmascope-res-16k,references to religious and community affiliations,,oai_token-act-pair,
12,gemma-2-9b,37-gemmascope-res-16k,numerical references related to family size and relationships,,oai_token-act-pair,
13,gemma-2-9b,37-gemmascope-res-16k,important awards and achievements in hockey,,oai_token-act-pair,
14,gemma-2-9b,37-gemmascope-res-16k, statements regarding political support and loyalty,,oai_token-act-pair,
15,gemma-2-9b,37-gemmascope-res-16k, themes associated with education and recognition of achievements,,oai_token-act-pair,
16,gemma-2-9b,37-gemmascope-res-16k," patterns related to coding and technical terminologies in programming, specifically regarding buffer overflow vulnerabilities",,oai_token-act-pair,
17,gemma-2-9b,37-gemmascope-res-16k,phrases related to health care and preventive measures,,oai_token-act-pair,
18,gemma-2-9b,37-gemmascope-res-16k,phrases related to eligibility and qualification criteria for programs or loans,,oai_token-act-pair,
19,gemma-2-9b,37-gemmascope-res-16k, usage of programming constructs and elements related to code implementation,,oai_token-act-pair,
20,gemma-2-9b,37-gemmascope-res-16k," references to investments, infrastructure, or financial activities within various contexts",,oai_token-act-pair,
21,gemma-2-9b,37-gemmascope-res-16k,references to time frequency and duration in activities or events,,oai_token-act-pair,
22,gemma-2-9b,37-gemmascope-res-16k," statistical or numerical data points, especially those represented in tables or listings",,oai_token-act-pair,
23,gemma-2-9b,37-gemmascope-res-16k," occurrences of the word ""point"" and its variations in context",,oai_token-act-pair,False
24,gemma-2-9b,37-gemmascope-res-16k,technical jargon and scientific terms related to experimental and theoretical physics,,oai_token-act-pair,False
25,gemma-2-9b,37-gemmascope-res-16k,emphatic affirmations and expressions of certainty,,oai_token-act-pair,
26,gemma-2-9b,37-gemmascope-res-16k,references to locations or places in narratives,,oai_token-act-pair,False
27,gemma-2-9b,37-gemmascope-res-16k,transformations and rotations in CSS or programming code,,oai_token-act-pair,
28,gemma-2-9b,37-gemmascope-res-16k,commands or phrases related to contacting for inquiries and assistance,,oai_token-act-pair,
29,gemma-2-9b,37-gemmascope-res-16k,comparative phrases emphasizing excess or detriment,,oai_token-act-pair,
30,gemma-2-9b,37-gemmascope-res-16k, elements related to programming or code syntax,,oai_token-act-pair,
31,gemma-2-9b,37-gemmascope-res-16k, references to Islamic laws and regulations,,oai_token-act-pair,
32,gemma-2-9b,37-gemmascope-res-16k, various programming-related structures and keywords,,oai_token-act-pair,
33,gemma-2-9b,37-gemmascope-res-16k,elements related to personal journeys and quests,,oai_token-act-pair,
34,gemma-2-9b,37-gemmascope-res-16k, phrases emphasizing the importance of attention in various contexts,,oai_token-act-pair,False
35,gemma-2-9b,37-gemmascope-res-16k, references to products and their features,,oai_token-act-pair,
36,gemma-2-9b,37-gemmascope-res-16k, key terms related to educational initiatives and strategies,,oai_token-act-pair,
37,gemma-2-9b,37-gemmascope-res-16k, statistical data related to health metrics or measurements,,oai_token-act-pair,
38,gemma-2-9b,37-gemmascope-res-16k,legal terminology and concepts related to justice and fair trial proceedings,,oai_token-act-pair,
39,gemma-2-9b,37-gemmascope-res-16k, mentions of programming libraries and functions related to data handling and manipulation,,oai_token-act-pair,
40,gemma-2-9b,37-gemmascope-res-16k,terms related to economic concepts and systems,,oai_token-act-pair,
41,gemma-2-9b,37-gemmascope-res-16k," instances of the word ""unique.""",,oai_token-act-pair,False
42,gemma-2-9b,37-gemmascope-res-16k, elements related to keyboard input and usability,,oai_token-act-pair,
43,gemma-2-9b,37-gemmascope-res-16k,clinical trial terminology and methodology,,oai_token-act-pair,
44,gemma-2-9b,37-gemmascope-res-16k,terms related to legal and financial obligations,,oai_token-act-pair,
45,gemma-2-9b,37-gemmascope-res-16k, dialogue and expressions of speech between characters,,oai_token-act-pair,
46,gemma-2-9b,37-gemmascope-res-16k, components related to engineering and installation specifications,,oai_token-act-pair,False
47,gemma-2-9b,37-gemmascope-res-16k, Java programming constructs and method declarations,,oai_token-act-pair,
48,gemma-2-9b,37-gemmascope-res-16k,"references to the names ""Suzanne,"" ""Susan,"" and ""sucrose""",,oai_token-act-pair,False
49,gemma-2-9b,37-gemmascope-res-16k,discussions regarding the right to remain silent and its implications in legal contexts,,oai_token-act-pair,
50,gemma-2-9b,37-gemmascope-res-16k,terms related to physical and chemical properties in a scientific context,,oai_token-act-pair,False
51,gemma-2-9b,37-gemmascope-res-16k,phrases related to spiritual pursuits and desires for fulfillment,,oai_token-act-pair,
