index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,17-gemmascope-res-16k,references to the United Kingdom and its institutions,,oai_token-act-pair,
1,gemma-2-9b,17-gemmascope-res-16k, references to substances and materials related to chemical composition and their applications,,oai_token-act-pair,
2,gemma-2-9b,17-gemmascope-res-16k,phrases related to legal procedures and responsibilities,,oai_token-act-pair,
3,gemma-2-9b,17-gemmascope-res-16k, elements of suspense and foreshadowing in narratives,,oai_token-act-pair,
4,gemma-2-9b,17-gemmascope-res-16k,phrases related to salary and job offers,,oai_token-act-pair,
5,gemma-2-9b,17-gemmascope-res-16k,updates and enhancements regarding rules and policies,,oai_token-act-pair,
6,gemma-2-9b,17-gemmascope-res-16k,"Java language constructs, specifically relating to annotations and reflection",,oai_token-act-pair,
7,gemma-2-9b,17-gemmascope-res-16k,"phrases or sentences that begin with the word ""Well.""",,oai_token-act-pair,
8,gemma-2-9b,17-gemmascope-res-16k, code-related terms and functions within a programming context,,oai_token-act-pair,
9,gemma-2-9b,17-gemmascope-res-16k,values and parameters related to graphical elements in a coding context,,oai_token-act-pair,
10,gemma-2-9b,17-gemmascope-res-16k,references to knowledge in various contexts,,oai_token-act-pair,
11,gemma-2-9b,17-gemmascope-res-16k,elements related to data visualization and color representation in plots,,oai_token-act-pair,
12,gemma-2-9b,17-gemmascope-res-16k,mathematical expressions related to variables and their functions,,oai_token-act-pair,
13,gemma-2-9b,17-gemmascope-res-16k, phrases indicating comparisons or emphasis on quantity and degree,,oai_token-act-pair,
14,gemma-2-9b,17-gemmascope-res-16k, references to individuals' qualifications and professional experiences in a formal context,,oai_token-act-pair,
15,gemma-2-9b,17-gemmascope-res-16k, actions and events related to conflict or confrontation,,oai_token-act-pair,
16,gemma-2-9b,17-gemmascope-res-16k, instances of emotional dialogue or punctuation indicating strong feelings,,oai_token-act-pair,
17,gemma-2-9b,17-gemmascope-res-16k, terms related to health service programs and their governance,,oai_token-act-pair,
18,gemma-2-9b,17-gemmascope-res-16k,terms related to conclusions or endings,,oai_token-act-pair,
19,gemma-2-9b,17-gemmascope-res-16k,names and references to political figures and legislative actions,,oai_token-act-pair,False
20,gemma-2-9b,17-gemmascope-res-16k, patterns related to function and method calls,,oai_token-act-pair,
21,gemma-2-9b,17-gemmascope-res-16k, punctuation marks and special characters,,oai_token-act-pair,
22,gemma-2-9b,17-gemmascope-res-16k, punctuation and numerical values within the text,,oai_token-act-pair,
23,gemma-2-9b,17-gemmascope-res-16k, scientific terminology and parameters related to research studies,,oai_token-act-pair,True
24,gemma-2-9b,17-gemmascope-res-16k, key events and notable details related to sports matches and player performances,,oai_token-act-pair,
25,gemma-2-9b,17-gemmascope-res-16k, expressions of togetherness and social interaction with family and friends,,oai_token-act-pair,
26,gemma-2-9b,17-gemmascope-res-16k, mentions of positions and coordinates in data regarding physical systems or models,,oai_token-act-pair,
27,gemma-2-9b,17-gemmascope-res-16k,"instances of the word ""empty"" in various contexts",,oai_token-act-pair,
28,gemma-2-9b,17-gemmascope-res-16k,references to purchasing and product availability online,,oai_token-act-pair,
29,gemma-2-9b,17-gemmascope-res-16k,specific formatted characters or sequences within a document,,oai_token-act-pair,
30,gemma-2-9b,17-gemmascope-res-16k, phrases related to threading and concurrency in programming,,oai_token-act-pair,
31,gemma-2-9b,17-gemmascope-res-16k, terms and phrases related to pricing and market dynamics in the context of business and economics,,oai_token-act-pair,
32,gemma-2-9b,17-gemmascope-res-16k,"instances of the word ""too,"" indicating a focus on excessiveness or overabundance",,oai_token-act-pair,
33,gemma-2-9b,17-gemmascope-res-16k,references to official approval and regulatory processes,,oai_token-act-pair,False
34,gemma-2-9b,17-gemmascope-res-16k,terms related to legal concepts and proceedings,,oai_token-act-pair,
35,gemma-2-9b,17-gemmascope-res-16k, references to religious or philosophical concepts of accountability and punishment,,oai_token-act-pair,
36,gemma-2-9b,17-gemmascope-res-16k," geographical locations, specifically regions and administrative divisions",,oai_token-act-pair,
37,gemma-2-9b,17-gemmascope-res-16k, API request-related terms and functions,,oai_token-act-pair,
38,gemma-2-9b,17-gemmascope-res-16k, commands and functions related to memory management and resource cleanup,,oai_token-act-pair,
39,gemma-2-9b,17-gemmascope-res-16k,"references to various types of ""stations"" and ""stationery.""",,oai_token-act-pair,
40,gemma-2-9b,17-gemmascope-res-16k, terms and symbols related to mathematical structures and programming code,,oai_token-act-pair,
41,gemma-2-9b,17-gemmascope-res-16k, programming syntax and function declarations,,oai_token-act-pair,
42,gemma-2-9b,17-gemmascope-res-16k, references to religious themes and expressions of spirituality,,oai_token-act-pair,False
43,gemma-2-9b,17-gemmascope-res-16k, references to congressional testimonies or hearings,,oai_token-act-pair,
44,gemma-2-9b,17-gemmascope-res-16k, specific references to dates and sequences of time,gpt-4o-mini,oai_token-act-pair,
45,gemma-2-9b,17-gemmascope-res-16k,"instances of specific events, entities, and their interactions",,oai_token-act-pair,
46,gemma-2-9b,17-gemmascope-res-16k,technical terms related to machinery and processing in manufacturing contexts,,oai_token-act-pair,False
47,gemma-2-9b,17-gemmascope-res-16k,the presence of specific metadata or references associated with authorship and citations,,oai_token-act-pair,
48,gemma-2-9b,17-gemmascope-res-16k,mathematical symbols and notations in equations,,oai_token-act-pair,
49,gemma-2-9b,17-gemmascope-res-16k, symbols and operators related to programming and mathematics,,oai_token-act-pair,
50,gemma-2-9b,17-gemmascope-res-16k, numerical values and their variations in data descriptions,,oai_token-act-pair,
51,gemma-2-9b,17-gemmascope-res-16k,mentions of fans and their interactions or feelings towards celebrities or events,,oai_token-act-pair,
52,gemma-2-9b,17-gemmascope-res-16k, concepts and terminology related to standardization and harmonization in research studies,,oai_token-act-pair,
53,gemma-2-9b,17-gemmascope-res-16k, functions and API responses in a programming context,,oai_token-act-pair,
54,gemma-2-9b,17-gemmascope-res-16k,specific programming syntax and function-related terms,,oai_token-act-pair,
55,gemma-2-9b,17-gemmascope-res-16k,references to executive titles and organizational roles,,oai_token-act-pair,
56,gemma-2-9b,17-gemmascope-res-16k,"words related to research, statistics, and evaluations, particularly involving costs, effects, and features of innovations",,oai_token-act-pair,False
