index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,11-gemmascope-res-16k,technical terms related to coding and programming structures,,oai_token-act-pair,False
1,gemma-2-9b,11-gemmascope-res-16k, words and phrases related to influence and its impact,,oai_token-act-pair,
2,gemma-2-9b,11-gemmascope-res-16k,references to the country of Iran and its government-related activities,,oai_token-act-pair,
3,gemma-2-9b,11-gemmascope-res-16k, mathematical expressions and notation related to statistical models,,oai_token-act-pair,
4,gemma-2-9b,11-gemmascope-res-16k,technical terms related to algorithmic performance and optimization in computational contexts,,oai_token-act-pair,False
5,gemma-2-9b,11-gemmascope-res-16k, phrases related to financial transactions and payments,,oai_token-act-pair,
6,gemma-2-9b,11-gemmascope-res-16k,"parentheses and their usage in text, especially in a coding or mathematical context",,oai_token-act-pair,
7,gemma-2-9b,11-gemmascope-res-16k,references to regulations and bans related to environmental substances and legal policies,,oai_token-act-pair,
8,gemma-2-9b,11-gemmascope-res-16k, notation related to LaTeX document formatting and mathematical expressions,,oai_token-act-pair,
9,gemma-2-9b,11-gemmascope-res-16k,words and phrases related to sports outcomes and statistics,,oai_token-act-pair,
10,gemma-2-9b,11-gemmascope-res-16k,references to touch-based technology and its components,,oai_token-act-pair,False
11,gemma-2-9b,11-gemmascope-res-16k, topics related to early childhood education and related programs,,oai_token-act-pair,
12,gemma-2-9b,11-gemmascope-res-16k,terms related to energy policies and alternatives,,oai_token-act-pair,
13,gemma-2-9b,11-gemmascope-res-16k,terms related to curved shapes and surfaces,,oai_token-act-pair,False
14,gemma-2-9b,11-gemmascope-res-16k," phrases that reflect perspectives, opinions, and viewpoints",,oai_token-act-pair,
15,gemma-2-9b,11-gemmascope-res-16k,"key elements related to scientific research, particularly in clinical settings and studies involving proposed treatments",,oai_token-act-pair,True
16,gemma-2-9b,11-gemmascope-res-16k, phrases related to emergency response communication,,oai_token-act-pair,False
17,gemma-2-9b,11-gemmascope-res-16k,technical terms and jargon related to scientific research and data analysis,,oai_token-act-pair,True
18,gemma-2-9b,11-gemmascope-res-16k,phrases indicating a need or requirement for something to be achieved without additional effort or resources,,oai_token-act-pair,
19,gemma-2-9b,11-gemmascope-res-16k, concepts related to algorithms and computations involving growth and clusters,,oai_token-act-pair,False
20,gemma-2-9b,11-gemmascope-res-16k,mathematical symbols and variables commonly used in advanced equations,,oai_token-act-pair,False
21,gemma-2-9b,11-gemmascope-res-16k,programming language constructs and keywords related to protocol buffers,,oai_token-act-pair,
22,gemma-2-9b,11-gemmascope-res-16k,references to mental and physical health conditions and their effects,,oai_token-act-pair,
23,gemma-2-9b,11-gemmascope-res-16k,terms related to metabolism and its associated pathways or processes,,oai_token-act-pair,True
24,gemma-2-9b,11-gemmascope-res-16k,information related to personal or professional backgrounds and career progressions,,oai_token-act-pair,
25,gemma-2-9b,11-gemmascope-res-16k, terms and concepts related to theoretical physics and particle physics,,oai_token-act-pair,False
26,gemma-2-9b,11-gemmascope-res-16k,phrases related to contagious medical conditions and their implications,,oai_token-act-pair,
27,gemma-2-9b,11-gemmascope-res-16k, elements related to showing and hiding functionality in user interfaces,,oai_token-act-pair,
28,gemma-2-9b,11-gemmascope-res-16k,references to educational institutions and their historical context,,oai_token-act-pair,
29,gemma-2-9b,11-gemmascope-res-16k," various punctuation marks, particularly periods and commas used in citations or references",,oai_token-act-pair,
30,gemma-2-9b,11-gemmascope-res-16k,phrases indicating decisions or choices,,oai_token-act-pair,False
31,gemma-2-9b,11-gemmascope-res-16k,"references to concepts of good and evil, particularly in a religious context",,oai_token-act-pair,False
32,gemma-2-9b,11-gemmascope-res-16k, punctuation marks and formatting elements in the text,,oai_token-act-pair,False
33,gemma-2-9b,11-gemmascope-res-16k,technical concepts related to advanced mathematical and physical theories,,oai_token-act-pair,
34,gemma-2-9b,11-gemmascope-res-16k,"instances of the word ""put"" and its variations, indicating focus on action or instruction",,oai_token-act-pair,
35,gemma-2-9b,11-gemmascope-res-16k,terms related to inventory management and product availability,,oai_token-act-pair,
36,gemma-2-9b,11-gemmascope-res-16k,references to Pacific Island cultures and communities,,oai_token-act-pair,False
37,gemma-2-9b,11-gemmascope-res-16k,structured data formats related to HTTP headers and content types,,oai_token-act-pair,False
38,gemma-2-9b,11-gemmascope-res-16k, inline HTML element definitions and manipulations,,oai_token-act-pair,
39,gemma-2-9b,11-gemmascope-res-16k, colloquial phrases and informal language used in conversations,,oai_token-act-pair,
40,gemma-2-9b,11-gemmascope-res-16k, code that defines methods and their annotations in a programming context,,oai_token-act-pair,
41,gemma-2-9b,11-gemmascope-res-16k, instances of emotional experiences and personal reflections,,oai_token-act-pair,
42,gemma-2-9b,11-gemmascope-res-16k,keywords related to logging and data structures within programming contexts,,oai_token-act-pair,
43,gemma-2-9b,11-gemmascope-res-16k,elements related to craftsmanship and careful creation,,oai_token-act-pair,False
44,gemma-2-9b,11-gemmascope-res-16k, instances of the character 'n' and other common formatting tokens in code snippets,,oai_token-act-pair,
45,gemma-2-9b,11-gemmascope-res-16k, punctuation marks used to terminate or format programming statements,,oai_token-act-pair,
46,gemma-2-9b,11-gemmascope-res-16k,terms related to explosions and hazardous materials,,oai_token-act-pair,False
47,gemma-2-9b,11-gemmascope-res-16k, specifications and features related to technology and electronics,,oai_token-act-pair,
48,gemma-2-9b,11-gemmascope-res-16k,punctuation marks and special characters in the text,,oai_token-act-pair,
49,gemma-2-9b,11-gemmascope-res-16k,references to geographical areas or locations,,oai_token-act-pair,False
50,gemma-2-9b,11-gemmascope-res-16k, instances of mathematical notation and symbols,,oai_token-act-pair,
51,gemma-2-9b,11-gemmascope-res-16k,"instances of the word ""ever"" in various contexts",,oai_token-act-pair,
52,gemma-2-9b,11-gemmascope-res-16k,scientific terminology related to research methodologies and techniques,,oai_token-act-pair,True
53,gemma-2-9b,11-gemmascope-res-16k, mentions and context related to the English language,,oai_token-act-pair,
54,gemma-2-9b,11-gemmascope-res-16k,time-related references and numerical data within the text,,oai_token-act-pair,
55,gemma-2-9b,11-gemmascope-res-16k,words and phrases related to detection methods and their effectiveness,,oai_token-act-pair,True
56,gemma-2-9b,11-gemmascope-res-16k, chemical terms related to ions and their interactions,,oai_token-act-pair,True
57,gemma-2-9b,11-gemmascope-res-16k, interactions and relationships among family members,,oai_token-act-pair,
58,gemma-2-9b,11-gemmascope-res-16k, measurements of dimension or weight,,oai_token-act-pair,False
59,gemma-2-9b,11-gemmascope-res-16k,words and phrases related to expansion or growth,,oai_token-act-pair,
60,gemma-2-9b,11-gemmascope-res-16k,specific scientific and technical terminologies related to biology and chemistry,,oai_token-act-pair,True
61,gemma-2-9b,11-gemmascope-res-16k, phrases indicating a person's focus on career changes or developments,,oai_token-act-pair,
62,gemma-2-9b,11-gemmascope-res-16k,mathematical formatting and structure in equations,,oai_token-act-pair,
63,gemma-2-9b,11-gemmascope-res-16k,phrases related to trails and outdoor pathways,,oai_token-act-pair,False
64,gemma-2-9b,11-gemmascope-res-16k, words and phrases related to actions of movement or physical positioning,,oai_token-act-pair,
65,gemma-2-9b,11-gemmascope-res-16k, specifications and measurements related to size and diameter,,oai_token-act-pair,True
66,gemma-2-9b,11-gemmascope-res-16k,phrases related to avoidance and silence in various contexts,,oai_token-act-pair,
67,gemma-2-9b,11-gemmascope-res-16k,phrases related to caregiving and support,,oai_token-act-pair,False
68,gemma-2-9b,11-gemmascope-res-16k,specific names and their associated attributes or connections,,oai_token-act-pair,
69,gemma-2-9b,11-gemmascope-res-16k,web addresses or URLs,,oai_token-act-pair,
70,gemma-2-9b,11-gemmascope-res-16k, cooking methods and specific cooking instructions,,oai_token-act-pair,
71,gemma-2-9b,11-gemmascope-res-16k, phrases related to printing and printed materials,,oai_token-act-pair,False
72,gemma-2-9b,11-gemmascope-res-16k, references to specific sports or competitive events,,oai_token-act-pair,
73,gemma-2-9b,11-gemmascope-res-16k,references to protein and its nutritional aspects,,oai_token-act-pair,True
74,gemma-2-9b,11-gemmascope-res-16k,"repeated use of the word ""that"" in various contexts",,oai_token-act-pair,False
75,gemma-2-9b,11-gemmascope-res-16k, references to reality competition shows and social activities related to dance,,oai_token-act-pair,False
76,gemma-2-9b,11-gemmascope-res-16k,"references to specific minerals, their health significance, and associated scientific literature",,oai_token-act-pair,True
77,gemma-2-9b,11-gemmascope-res-16k,references to Italian culture and people,,oai_token-act-pair,False
78,gemma-2-9b,11-gemmascope-res-16k,terms related to ocular health and medical procedures,,oai_token-act-pair,True
79,gemma-2-9b,11-gemmascope-res-16k, copyright-related terms and details about content publication,,oai_token-act-pair,False
80,gemma-2-9b,11-gemmascope-res-16k, terms and concepts related to task management and organizational tools,,oai_token-act-pair,
81,gemma-2-9b,11-gemmascope-res-16k,verbs and actions related to executing tasks and processes,,oai_token-act-pair,False
82,gemma-2-9b,11-gemmascope-res-16k,"actions involving the verb ""throw"" and its various forms",,oai_token-act-pair,
83,gemma-2-9b,11-gemmascope-res-16k, instances of ellipses or pauses in text,,oai_token-act-pair,
84,gemma-2-9b,11-gemmascope-res-16k,references to the color blue and its variations,,oai_token-act-pair,
85,gemma-2-9b,11-gemmascope-res-16k, constructs that include descriptions of specifications or features related to items or equipment,,oai_token-act-pair,
86,gemma-2-9b,11-gemmascope-res-16k, terms and structures related to domain-driven design and object management in programming contexts,,oai_token-act-pair,
87,gemma-2-9b,11-gemmascope-res-16k,references to technical frameworks and protocols related to software development,,oai_token-act-pair,
88,gemma-2-9b,11-gemmascope-res-16k, phrases related to tabletop role-playing games (RPGs) and game mechanics,,oai_token-act-pair,
89,gemma-2-9b,11-gemmascope-res-16k," programming and software-related keywords, particularly those associated with module and interface definitions",,oai_token-act-pair,
90,gemma-2-9b,11-gemmascope-res-16k, references to performance comparisons in data analysis,,oai_token-act-pair,False
91,gemma-2-9b,11-gemmascope-res-16k,phrases featuring personal pronouns or references to one's state of being,,oai_token-act-pair,
92,gemma-2-9b,11-gemmascope-res-16k,numerical data and mathematical symbols within a structured format,,oai_token-act-pair,
93,gemma-2-9b,11-gemmascope-res-16k,specific markers in code or documentation that indicate sections or changes in software development,,oai_token-act-pair,
94,gemma-2-9b,11-gemmascope-res-16k,HTML and JavaScript resource references,,oai_token-act-pair,
95,gemma-2-9b,11-gemmascope-res-16k,names of sports teams and related events,,oai_token-act-pair,
96,gemma-2-9b,11-gemmascope-res-16k, inquiries about reasons or explanations,,oai_token-act-pair,
97,gemma-2-9b,11-gemmascope-res-16k,proper nouns and specific locations,,oai_token-act-pair,False
98,gemma-2-9b,11-gemmascope-res-16k, terminology related to logic programming and problem-solving techniques,,oai_token-act-pair,
99,gemma-2-9b,11-gemmascope-res-16k,"instances of the word ""sub"" in various contexts",,oai_token-act-pair,
100,gemma-2-9b,11-gemmascope-res-16k,functional programming and type system constructs in code,,oai_token-act-pair,
101,gemma-2-9b,11-gemmascope-res-16k,components related to testing frameworks and test cases in code,,oai_token-act-pair,
102,gemma-2-9b,11-gemmascope-res-16k, phrases indicating conditions and relationships in mathematical or formal contexts,,oai_token-act-pair,
103,gemma-2-9b,11-gemmascope-res-16k,references to racial or ethnic identity and associated terms,,oai_token-act-pair,
104,gemma-2-9b,11-gemmascope-res-16k,relevant information about Pakistani politicians,,oai_token-act-pair,
105,gemma-2-9b,11-gemmascope-res-16k, words and phrases associated with audio content and narration,,oai_token-act-pair,False
106,gemma-2-9b,11-gemmascope-res-16k,references to specific animals and their biological contexts,,oai_token-act-pair,True
107,gemma-2-9b,11-gemmascope-res-16k,elements of code and syntax structures in programming languages,,oai_token-act-pair,
108,gemma-2-9b,11-gemmascope-res-16k, punctuation and conjunctions in complex sentence structures,,oai_token-act-pair,
109,gemma-2-9b,11-gemmascope-res-16k,references to specific locations or places in a geographical context,,oai_token-act-pair,
110,gemma-2-9b,11-gemmascope-res-16k,terms related to noise levels and their impact on the environment and health,,oai_token-act-pair,
111,gemma-2-9b,11-gemmascope-res-16k, technical jargon and symbols related to computations or algorithms,,oai_token-act-pair,
112,gemma-2-9b,11-gemmascope-res-16k,references to patent numbers,,oai_token-act-pair,
113,gemma-2-9b,11-gemmascope-res-16k, references to grooming products and their effects on skin,,oai_token-act-pair,False
