index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,40-gemmascope-res-16k, sequences of characters represented by the letter 'x' with varying numerical values,,oai_token-act-pair,
1,gemma-2-9b,40-gemmascope-res-16k, syntactic structures and patterns in code,,oai_token-act-pair,
2,gemma-2-9b,40-gemmascope-res-16k, existential questions and themes of self-reflection,,oai_token-act-pair,
3,gemma-2-9b,40-gemmascope-res-16k,the presence of comments or feedback related to articles or posts,,oai_token-act-pair,False
4,gemma-2-9b,40-gemmascope-res-16k,technical and error-related terms in system or programming contexts,,oai_token-act-pair,
5,gemma-2-9b,40-gemmascope-res-16k,sections of code related to conditional statements and their outcomes,,oai_token-act-pair,
6,gemma-2-9b,40-gemmascope-res-16k,phrases related to the economic feasibility of projects or solutions,,oai_token-act-pair,False
7,gemma-2-9b,40-gemmascope-res-16k, mentions of political affiliations and relationships,,oai_token-act-pair,
8,gemma-2-9b,40-gemmascope-res-16k,SQL query components and conditions,,oai_token-act-pair,
9,gemma-2-9b,40-gemmascope-res-16k,references to personal experiences and emotional narratives,,oai_token-act-pair,
10,gemma-2-9b,40-gemmascope-res-16k,terms related to data encoding and error correction in communication systems,,oai_token-act-pair,
11,gemma-2-9b,40-gemmascope-res-16k,terms related to medical conditions and descriptions of symptoms,,oai_token-act-pair,
12,gemma-2-9b,40-gemmascope-res-16k,"details regarding studies, their designs, and their methodologies",,oai_token-act-pair,True
13,gemma-2-9b,40-gemmascope-res-16k,statistics related to injuries and fatalities in violent incidents,,oai_token-act-pair,
14,gemma-2-9b,40-gemmascope-res-16k, specific geographical and historical references related to Scotland,,oai_token-act-pair,
15,gemma-2-9b,40-gemmascope-res-16k,terms related to preventive health care and medical screenings,,oai_token-act-pair,
16,gemma-2-9b,40-gemmascope-res-16k, instances of vehicle references and related actions in a narrative context,,oai_token-act-pair,False
17,gemma-2-9b,40-gemmascope-res-16k,words related to food ingredients and their diversity in recipes,,oai_token-act-pair,False
18,gemma-2-9b,40-gemmascope-res-16k, instances of division or separation within text,,oai_token-act-pair,
19,gemma-2-9b,40-gemmascope-res-16k, terms related to software testing and project management,,oai_token-act-pair,
20,gemma-2-9b,40-gemmascope-res-16k,terms related to research and concepts in magnetism and magnetic materials,,oai_token-act-pair,
21,gemma-2-9b,40-gemmascope-res-16k,"proper nouns, particularly names of individuals and their affiliations",,oai_token-act-pair,
22,gemma-2-9b,40-gemmascope-res-16k, terms related to medical conditions and treatments,,oai_token-act-pair,
23,gemma-2-9b,40-gemmascope-res-16k,references to emotional connections and relationships,,oai_token-act-pair,False
24,gemma-2-9b,40-gemmascope-res-16k, food items and dishes mentioned in the document,,oai_token-act-pair,
25,gemma-2-9b,40-gemmascope-res-16k, scientific terminology related to cell signaling pathways and mechanisms,,oai_token-act-pair,True
26,gemma-2-9b,40-gemmascope-res-16k, SQL database queries and related syntax,,oai_token-act-pair,
27,gemma-2-9b,40-gemmascope-res-16k, references to online shopping and promotional offers,,oai_token-act-pair,
28,gemma-2-9b,40-gemmascope-res-16k,specific references to images or pictorial elements in the text,,oai_token-act-pair,
29,gemma-2-9b,40-gemmascope-res-16k, punctuation and symbols indicative of mathematical or logical expressions,,oai_token-act-pair,False
30,gemma-2-9b,40-gemmascope-res-16k,references to individuals and their positions or roles in a historical context,,oai_token-act-pair,
31,gemma-2-9b,40-gemmascope-res-16k,terms related to data structures and their attributes,,oai_token-act-pair,
32,gemma-2-9b,40-gemmascope-res-16k, occurrences of symbols and structural elements in programming or markup languages,,oai_token-act-pair,
33,gemma-2-9b,40-gemmascope-res-16k, geographical locations and administrative divisions,,oai_token-act-pair,
34,gemma-2-9b,40-gemmascope-res-16k, sequences that indicate errors or performance metrics in code,,oai_token-act-pair,
35,gemma-2-9b,40-gemmascope-res-16k,function names and variable declarations in code,,oai_token-act-pair,
36,gemma-2-9b,40-gemmascope-res-16k," code functions and methods in programming languages, particularly those related to string manipulation and asynchronous operations",,oai_token-act-pair,
37,gemma-2-9b,40-gemmascope-res-16k, phrases related to death and passing away,,oai_token-act-pair,
38,gemma-2-9b,40-gemmascope-res-16k,references to weapons and incidents involving firearms,,oai_token-act-pair,False
39,gemma-2-9b,40-gemmascope-res-16k,academic positions and affiliations related to education and teaching,,oai_token-act-pair,
40,gemma-2-9b,40-gemmascope-res-16k, programming syntax and structure elements,,oai_token-act-pair,False
41,gemma-2-9b,40-gemmascope-res-16k,references to cultural and contextual factors influencing various phenomena,,oai_token-act-pair,False
42,gemma-2-9b,40-gemmascope-res-16k,titles or headings of works,,oai_token-act-pair,
43,gemma-2-9b,40-gemmascope-res-16k,"terms associated with reliance or dependency, particularly in legal contexts",,oai_token-act-pair,False
44,gemma-2-9b,40-gemmascope-res-16k, text related to manuscript preparation and editorial feedback,,oai_token-act-pair,False
45,gemma-2-9b,40-gemmascope-res-16k, statistics related to wartime casualties and prisoner of war (POW) statistics,,oai_token-act-pair,
46,gemma-2-9b,40-gemmascope-res-16k, terms related to woodland plants and species diversity,,oai_token-act-pair,True
47,gemma-2-9b,40-gemmascope-res-16k," the word ""more"" and its variations, indicating an emphasis on quantity or comparison",,oai_token-act-pair,
48,gemma-2-9b,40-gemmascope-res-16k," words and phrases related to funding, research, and organizational identifiers",,oai_token-act-pair,
49,gemma-2-9b,40-gemmascope-res-16k,elements related to scientific notation and mathematical structures,,oai_token-act-pair,False
50,gemma-2-9b,40-gemmascope-res-16k, programming-related terms and structures,,oai_token-act-pair,
51,gemma-2-9b,40-gemmascope-res-16k,terms related to opposition or resistance to a particular group or ideology,,oai_token-act-pair,
52,gemma-2-9b,40-gemmascope-res-16k, programming structures and syntax elements commonly used in coding,,oai_token-act-pair,
53,gemma-2-9b,40-gemmascope-res-16k,keywords related to various fields or topics of discussion,,oai_token-act-pair,False
54,gemma-2-9b,40-gemmascope-res-16k, instances of significant actions or events in historical contexts,,oai_token-act-pair,
55,gemma-2-9b,40-gemmascope-res-16k,phrases related to kidney health and medical advice,,oai_token-act-pair,
56,gemma-2-9b,40-gemmascope-res-16k,references to geographical locations and their notable characteristics,,oai_token-act-pair,
57,gemma-2-9b,40-gemmascope-res-16k,terms related to automotive features and specifications,,oai_token-act-pair,
58,gemma-2-9b,40-gemmascope-res-16k,references to animal care and rescue programs,,oai_token-act-pair,
59,gemma-2-9b,40-gemmascope-res-16k,elements of code structure and control flow,,oai_token-act-pair,
60,gemma-2-9b,40-gemmascope-res-16k,technical terms related to tire construction and maintenance,,oai_token-act-pair,
61,gemma-2-9b,40-gemmascope-res-16k, references to health facilities and medical contexts,,oai_token-act-pair,
62,gemma-2-9b,40-gemmascope-res-16k, scientific notation and mathematical expressions,,oai_token-act-pair,
63,gemma-2-9b,40-gemmascope-res-16k,terms related to health risks and assessments for seniors,,oai_token-act-pair,False
64,gemma-2-9b,40-gemmascope-res-16k, constructs related to governmental accountability and actions,,oai_token-act-pair,
65,gemma-2-9b,40-gemmascope-res-16k, statistical terms and references to mathematical models or theories,,oai_token-act-pair,
66,gemma-2-9b,40-gemmascope-res-16k,specific features and capabilities of software applications,,oai_token-act-pair,
