index,modelId,layer,description,explanationModelName,typeName,bio_related
0,gemma-2-9b,41-gemmascope-res-16k,technical terms related to processes and layers in materials science,,oai_token-act-pair,
1,gemma-2-9b,41-gemmascope-res-16k,"the pronoun ""I"" indicating personal perspective or involvement",,oai_token-act-pair,
2,gemma-2-9b,41-gemmascope-res-16k,specific identifiers and codes related to laboratory products and experiments,,oai_token-act-pair,
3,gemma-2-9b,41-gemmascope-res-16k, punctuation and formatting cues in the text,,oai_token-act-pair,
4,gemma-2-9b,41-gemmascope-res-16k, terms associated with mental health and schizophrenia,,oai_token-act-pair,
5,gemma-2-9b,41-gemmascope-res-16k, terms related to medical conditions and diagnostics,,oai_token-act-pair,
6,gemma-2-9b,41-gemmascope-res-16k, data relating to experimental observations and color-shape associations,,oai_token-act-pair,
7,gemma-2-9b,41-gemmascope-res-16k, family relationships and interactions,,oai_token-act-pair,
8,gemma-2-9b,41-gemmascope-res-16k, names and titles associated with historical figures and nobility,,oai_token-act-pair,
9,gemma-2-9b,41-gemmascope-res-16k,timely and appropriate references to emotional and discriminatory contexts,,oai_token-act-pair,
10,gemma-2-9b,41-gemmascope-res-16k, arithmetic and comparison operators in code,,oai_token-act-pair,
11,gemma-2-9b,41-gemmascope-res-16k,calls to action and hyperlinks for additional information or resources,,oai_token-act-pair,
12,gemma-2-9b,41-gemmascope-res-16k, comparative phrases that emphasize increase or significance,,oai_token-act-pair,
13,gemma-2-9b,41-gemmascope-res-16k,quantities and measurements related to cooking ingredients,,oai_token-act-pair,
14,gemma-2-9b,41-gemmascope-res-16k,components related to environmental conservation strategies,,oai_token-act-pair,
15,gemma-2-9b,41-gemmascope-res-16k,mathematical notation and expressions related to probability and random variables,,oai_token-act-pair,
16,gemma-2-9b,41-gemmascope-res-16k,technical specifications and references in documents,,oai_token-act-pair,
17,gemma-2-9b,41-gemmascope-res-16k,"the word ""as"" in various contexts and frequencies",,oai_token-act-pair,
18,gemma-2-9b,41-gemmascope-res-16k,references to databases and their management,,oai_token-act-pair,
19,gemma-2-9b,41-gemmascope-res-16k,proper nouns and names of places or entities related to Peru and South America,,oai_token-act-pair,
20,gemma-2-9b,41-gemmascope-res-16k, specific phrases indicating conditions or requirements related to technical specifications or instructions,,oai_token-act-pair,
