,pile_sparsity,bio_sparsity
0,0.0131358225,0.005412927
1,0.013725797,0.012072516
2,0.020478519,0.018434513
3,0.016839158,0.020863494
4,0.006169856,0.0071743396
5,0.0032341985,0.0064263423
6,0.024139205,0.047075573
7,0.01489153,0.0043351674
8,0.023563446,0.011107358
9,0.013761338,0.0053887977
10,0.047581814,0.059091788
11,0.05364505,0.06950745
12,0.020826818,0.043826208
13,0.031261552,0.024305891
14,0.012901254,0.035799313
15,0.02115379,0.009659621
16,0.019234596,0.024748255
17,0.033955533,0.043013867
18,0.030607603,0.009916997
19,0.045968268,0.035509765
20,0.013235336,0.025697326
21,0.012261522,0.0023324648
22,0.01618521,0.0054370556
23,0.010292571,0.0007560403
24,0.021075603,0.020356787
25,0.068899095,0.09130393
26,0.022326633,0.016809832
27,0.007328481,0.005766818
28,0.025546616,0.02600296
29,0.011294817,0.022447962
30,0.015339342,0.020654377
31,0.044681698,0.0425152
32,0.013228227,0.015925104
33,0.16860482,0.24294631
34,0.03495067,0.019222727
35,0.025290722,0.04555545
36,0.018943163,0.002115304
37,0.012865713,0.009748094
38,0.015211396,0.016472027
39,0.051498394,0.040415984
40,0.029015383,0.0041984366
41,0.04386426,0.064384066
42,0.019284353,0.026147734
43,0.010306787,0.013994788
44,0.002487845,0.0011662324
45,0.015410423,0.006683718
46,0.028574677,0.026123604
47,0.036258567,0.011364733
48,0.046899434,0.041139852
49,0.046380542,0.07084259
50,0.02529783,0.04507287
51,0.03434648,0.043383844
52,0.07518268,0.06261461
53,0.0061414232,0.0077695204
54,0.014720934,0.008638162
55,0.021331495,0.0034826112
56,0.04388559,0.040987033
57,0.051583692,0.005742689
58,0.0072289673,0.0062896116
59,0.042869125,0.04135701
60,0.007790509,0.003072419
61,0.0037459838,0.0030000322
62,0.027636405,0.033434674
63,0.00892781,0.0009892867
64,0.04852009,0.04520156
65,0.07286543,0.06353151
66,0.022973472,0.006217225
67,0.014756476,0.021434546
68,0.035768103,0.008501432
69,0.038348354,0.033732265
70,0.008899378,0.0026943989
71,0.009873191,0.0017292411
72,0.050467715,0.051909402
73,0.005132069,0.0049383906
74,0.03335134,0.013351349
75,0.045157943,0.044895925
76,0.012254414,0.0058231186
77,0.03996901,0.08149149
78,0.010662193,0.008268185
79,0.04490205,0.026960075
80,0.009197919,0.03104591
81,0.01344858,0.0063619986
82,0.07377527,0.094698064
83,0.014806232,0.018635588
84,0.021224873,0.013174404
85,0.020123113,0.007576489
86,0.05459043,0.02063829
87,0.013391715,0.0022681209
88,0.0074635353,0.004753402
89,0.042371556,0.025311263
90,0.005942396,0.0003458482
91,0.019291462,0.008493389
92,0.02256831,0.01928707
93,0.016995536,0.0073030274
94,0.022696255,0.008163626
95,0.03164539,0.05958241
96,0.03927952,0.02519866
97,0.008551079,0.0043351674
98,0.029342355,0.040359683
99,0.021310171,0.013809799
100,0.051079012,0.05173246
101,0.056545164,0.030322041
102,0.07113815,0.09954798
103,0.004790879,0.0008525561
104,0.008117483,0.0029517743
105,0.0077691847,0.00040214907
106,0.014045662,0.017445227
107,0.015836911,0.017606087
108,0.024992181,0.023340734
109,0.009937164,0.007978638
110,0.04718376,0.08147541
111,0.0038170652,0.0028150436
112,0.004136931,0.0014718657
113,0.0049188253,0.0027265707
114,0.003148901,0.00016890261
115,0.03900941,0.018571245
116,0.0068593444,0.0077695204
117,0.046757273,0.044678763
118,0.06476927,0.09059615
119,0.037339002,0.034327447
120,0.006240937,0.0051153363
121,0.02294504,0.019254899
122,0.014244691,0.009860695
123,0.062743455,0.089446
124,0.0030991442,0.0038123734
125,0.018523784,0.016134221
126,0.013626283,0.012675739
127,0.029662222,0.04596564
128,0.016270507,0.0046408004
129,0.06613403,0.08610816
130,0.05936709,0.1364331
131,0.02393307,0.01923077
132,0.09834807,0.12274394
133,0.0257954,0.02190104
134,0.046856787,0.07862819
135,0.06009212,0.07673004
136,0.04156123,0.04750185
137,0.0400472,0.05789338
138,0.015538369,0.0099250395
139,0.011955873,0.0016729402
140,0.018260783,0.0075121447
141,0.11317563,0.069612004
142,0.005913963,0.001270791
143,0.019327002,0.0091529135
144,0.06100196,0.09462568
145,0.04383583,0.04787987
146,0.024309801,0.015273622
147,0.025077479,0.035517808
148,0.07167837,0.049729757
149,0.010285462,0.005163594
150,0.039905034,0.032043237
151,0.054995593,0.028898433
152,0.04091439,0.023533765
153,0.012289954,0.014549754
154,0.034175884,0.032734934
155,0.0080961585,0.0016809832
156,0.06743482,0.09033073
157,0.008593728,0.008726635
158,0.018452702,0.019496188
159,0.009816326,0.0032091497
160,0.0055443407,0.003088505
161,0.008216997,0.0020911752
162,0.02271758,0.03096548
163,0.0083094025,0.0006675675
164,0.020585142,0.007946466
165,0.022845525,0.0064102565
166,0.05481789,0.1361516
167,0.015211396,0.0013753498
168,0.0039947685,0.0019061867
169,0.009581758,0.0015362095
170,0.0042293365,0.0029759032
171,0.0126666855,0.01143712
172,0.072964944,0.121022746
173,0.012083819,0.0074317153
174,0.08004464,0.058898754
175,0.01800489,0.023606151
176,0.021381252,0.023887655
177,0.033763614,0.030386385
178,0.05360951,0.03723096
179,0.03600978,0.06599267
180,0.035881836,0.0072628125
181,0.049508117,0.018699933
182,0.014863097,0.0068284916
183,0.027849648,0.041743074
184,0.013697364,0.0023324648
185,0.023499474,0.058094457
186,0.0140740955,0.013093974
187,0.022433255,0.042579547
188,0.011707088,0.0016166393
189,0.009844759,0.01631921
190,0.11952319,0.1573368
191,0.019241706,0.01864363
192,0.012894146,0.010496091
193,0.003042279,0.0031850208
194,0.011820818,0.014348679
195,0.039407466,0.043391887
196,0.02822638,0.010037641
197,0.029157545,0.020598076
198,0.012780416,0.0072547696
199,0.022255551,0.006265483
200,0.0057504764,0.001302963
201,0.0061627477,0.008823151
202,0.03931506,0.025488209
203,0.021374144,0.028882347
204,0.038462084,0.04483158
205,0.014337096,0.009048355
206,0.015090558,0.008051025
