,pile_sparsity,bio_sparsity
0,0.006060738,0.004223587
1,0.004687262,0.0013150363
2,0.0052322918,0.010721413
3,0.011053217,0.0114021385
4,0.0063078185,0.0019493479
5,0.0039096847,4.6413046e-05
6,0.0061770114,0.004478859
7,0.0042875726,0.00021659421
8,0.0047962675,0.003504185
9,0.0026960839,0.00043318843
10,0.00841527,0.0055850362
11,0.0008647816,0.00013150364
12,0.0036916726,0.00034809785
13,0.011351166,0.0024753625
14,0.008546077,0.01792317
15,0.007565022,0.00096693845
16,0.008713219,0.00044092393
17,0.01816768,0.06777078
18,0.0064894953,0.03282176
19,0.005050615,0.007070254
20,0.0036626044,0.0008199638
21,0.0029649655,0.0001005616
22,0.01380017,0.012214366
23,0.004723597,0.0003016848
24,0.0034518593,0.0030555255
25,0.0031902448,0.0022742392
26,0.0023617984,0.0019725545
27,0.015202715,0.00065751816
28,0.0011627316,7.735507e-06
29,0.008197257,0.0024830978
30,0.0040477593,0.00023980073
31,0.0014316132,0.0004022464
32,0.00051596214,0.00021659421
33,0.0036480702,0.0012376813
34,0.024511835,0.034036234
35,0.006940054,0.005778424
36,0.0070127244,0.0004177174
37,0.001409812,0.001554837
38,0.002129252,0.008176431
39,0.013625761,0.010690471
40,0.0018313022,0.00014697465
41,0.00087204867,0.0
42,0.011787191,0.044401813
43,0.022077365,0.021798661
44,0.0040550265,0.00025527173
45,0.010282907,0.012833207
46,0.010093964,0.001554837
47,0.0020638485,3.094203e-05
48,0.00069037185,0.00045639495
49,0.006918253,0.0030091123
50,0.0013371413,0.0003016848
51,0.004214902,0.005523152
52,0.027011707,0.048261832
53,0.003415524,0.00012376811
54,0.0074996185,0.010141251
55,0.0005740987,0.00019338769
56,0.0027687545,0.00073487323
57,0.109369434,0.111066416
58,0.007288873,0.0015471015
59,0.015624206,0.01851107
60,0.012005203,0.011255164
61,0.004730864,0.0007194022
62,0.007870239,0.016445689
63,4.3602435e-05,0.0
64,0.004498318,0.0028157248
65,0.009265517,0.0032798552
66,0.0077830344,0.010419728
67,0.01129303,0.0019261413
68,0.0055665774,0.0023051812
69,0.008735021,0.011092718
70,0.0023617984,0.00048733698
71,0.0014752157,8.5090585e-05
72,0.0006467694,0.00010829711
73,0.007063594,0.0015471015
74,0.0037788774,0.00065751816
75,0.0008211791,9.282609e-05
76,0.0042657712,0.003016848
77,0.010282907,0.0046567754
78,0.011903464,0.023206523
79,0.0067874454,0.0027538408
80,0.007753966,0.008857156
81,0.008342599,0.02042174
82,0.016467186,0.040812537
83,0.020100722,0.026231106
84,0.0021001839,0.00053375005
85,0.0066929734,0.0030091123
86,0.003829747,4.6413046e-05
87,0.008168189,0.0103965225
88,0.007761233,0.004633569
89,0.0017949669,4.6413046e-05
90,0.000508695,0.00075807975
91,0.0029649655,0.0006188406
92,0.0017222961,6.188406e-05
93,0.0038951507,0.0020653806
94,0.0076158918,0.014132773
95,0.00543577,0.00095146743
96,0.0020638485,0.00013923914
97,0.00021801217,3.867754e-05
98,0.007041793,0.0006188406
99,0.029366238,0.12659158
100,0.01236129,0.013274131
101,0.008676884,0.0061497283
102,0.005544776,0.0025527175
103,0.00220919,4.6413046e-05
104,0.00045055847,0.0017791667
105,0.0045201187,0.0040456704
106,0.003241114,6.188406e-05
107,0.006235148,0.0061033154
108,0.0018458363,0.0029162862
109,0.004316641,0.004509801
110,0.0008429804,0.00014697465
111,0.0051741553,0.0064978264
112,0.015028305,0.008276993
113,0.0011409303,9.282609e-05
114,0.00513782,0.008052663
115,0.00811732,0.0034500363
