,pile_sparsity,bio_sparsity
0,0.00086652033,0.000501316
1,0.005390893,0.0057416344
2,0.00019887352,0.0
3,0.00018466827,7.833062e-06
4,0.0040840097,0.0056476374
5,0.0011861385,0.000101829806
6,0.0042757806,0.0009243013
7,0.0042402674,0.0021384258
8,0.0011435228,0.0021932572
9,0.003039924,0.00019582655
10,0.00069605734,0.00086163677
11,0.0048510935,0.0032585538
12,0.019802121,0.03249154
13,0.0010867018,0.0009243013
14,0.0025924584,0.0028512345
15,0.00014205252,6.26645e-05
16,0.0012571648,0.0017702719
17,0.0011790359,0.0011044617
18,0.01934045,0.03036878
19,0.0013352936,0.000125329
20,0.002144993,0.0022480888
21,0.00026279717,1.5666124e-05
22,0.0009446492,0.001018298
23,0.0014063199,0.0015744454
24,0.0033950552,0.0022245895
25,0.0039916756,0.0036110415
26,0.00022728402,7.833062e-05
27,2.1307878e-05,6.26645e-05
28,0.0030612317,0.00032115553
29,0.0004687733,0.0003289886
30,0.00030541292,3.916531e-05
31,0.001463141,0.000117495925
32,0.0012145491,0.0016606092
33,0.0011861385,0.002146259
34,0.008615485,0.0101203155
35,0.0007741862,0.0010731295
36,0.004197652,0.006054957
37,0.00078839145,5.483143e-05
38,0.009929471,0.0075119063
39,0.0012429595,0.0013394536
40,0.00019887352,0.0
41,0.0045669884,0.0009164682
42,0.002926282,0.000125329
43,0.0013566015,0.001903434
44,0.012152593,0.009047186
45,0.0028410503,0.0028825668
46,0.0010511887,0.0011749592
47,0.0031038474,0.004825166
48,0.0031961817,0.0006501441
49,0.0026279716,0.0030705603
50,0.000759981,0.0005483143
51,0.004538578,0.0018799348
52,0.005454817,0.0068852613
53,0.00020597615,0.00013316204
54,0.0008594177,7.833062e-06
55,0.0034802866,0.0007363078
56,0.0016620144,0.001394285
57,0.007869709,0.0031332248
58,0.00072446786,0.00055614737
59,0.0019958378,3.133225e-05
60,0.0028339478,0.0003681539
61,0.0016478092,0.00062664493
62,0.0041479333,0.000101829806
63,0.008096994,0.0064231106
64,0.0013992173,0.001527447
65,0.0035655182,0.0007441409
66,0.0006605442,0.0
67,0.0020242485,0.0037050382
68,0.0020384537,0.0026005765
69,0.0018537854,0.00020365961
