,pile_sparsity,bio_sparsity
0,0.00046737905,0.0006242547
1,1.4163002e-05,0.0
2,0.026498977,0.026682887
3,0.0,0.0
4,0.0,0.0
5,0.0011188772,0.00012004898
6,0.00018411902,1.600653e-05
7,0.0017987012,0.0011604734
8,0.0,0.0
9,0.0,0.0
10,2.1244503e-05,0.0
11,4.2489006e-05,1.600653e-05
12,0.00044613457,0.0012164963
13,1.4163002e-05,0.0
14,0.00044613457,0.00067227427
15,0.0011401216,0.00055222533
16,0.002839682,0.00313728
17,0.0014871152,0.0009924049
18,0.00021244503,0.00017607184
19,0.0031300234,0.0031772964
20,0.0,0.0
21,2.8326003e-05,8.003265e-06
22,0.0,0.0
23,0.00034699356,0.00019207837
24,4.9570506e-05,0.001056431
25,0.0011896922,0.0006242547
26,1.4163002e-05,0.0
27,0.0026697258,0.0030412409
28,0.003930233,0.0031612897
29,0.0,0.0
30,0.0029459044,0.00313728
31,0.0,0.0
32,7.081501e-06,0.0
33,1.4163002e-05,0.0
34,4.9570506e-05,1.600653e-05
35,0.0,0.0
36,0.0,0.0
37,2.1244503e-05,1.600653e-05
38,4.2489006e-05,1.600653e-05
39,0.0,0.0
40,0.0019544943,0.0024890155
41,0.00043197157,0.0008643527
42,0.0010197362,0.0
43,9.914101e-05,0.00021608817
44,0.0008497801,0.00016806857
45,0.0,0.0
46,1.4163002e-05,0.0
47,0.00011330401,0.0
48,0.0021952654,0.0032093094
49,9.914101e-05,4.8019592e-05
50,7.081501e-06,8.003265e-06
51,4.9570506e-05,0.0
52,0.0,0.0
53,0.0,0.0
54,3.5407505e-05,0.0
55,0.0,0.0
56,0.00011330401,0.0
57,0.0034840985,0.0035134335
58,0.0023368953,0.002681094
59,0.0,3.201306e-05
60,0.0006869056,0.0017447119
61,0.00012746702,9.6039184e-05
62,0.0,0.0
63,0.002853845,0.003377378
64,0.0028255188,0.00313728
65,7.081501e-05,0.0001600653
66,0.0049641323,0.0026971004
67,0.0,0.0
68,4.9570506e-05,1.600653e-05
69,0.0,0.0
70,1.4163002e-05,0.0
71,9.205951e-05,0.00017607184
72,7.081501e-06,0.0
73,0.00021244503,0.00010404245
74,0.00012038551,0.0
75,0.0,0.0
76,0.0,0.0
77,0.00017703752,0.0
78,7.081501e-05,6.402612e-05
79,0.035775743,0.041681007
80,0.00010622251,0.0004161698
81,0.0013171592,4.0016326e-05
82,0.002839682,0.00313728
83,0.0028326004,0.00313728
84,2.1244503e-05,8.003265e-06
85,0.00032574905,0.0008643527
86,7.081501e-06,0.0
87,2.1244503e-05,0.0
88,0.0,0.0
89,0.0012321812,8.003265e-06
90,1.4163002e-05,8.003265e-06
91,2.8326003e-05,8.003265e-06
92,0.00013454852,0.0
93,7.081501e-06,0.0
94,0.0,0.0
95,0.0061113355,0.019271864
96,0.00036115656,0.00012004898
97,2.1244503e-05,2.4009796e-05
98,2.8326003e-05,0.0
99,0.00020536353,0.0
100,0.0,0.0
101,0.0,0.0
102,7.081501e-06,8.003265e-05
103,0.0028750894,0.0031452833
104,0.0026201555,0.002448999
105,0.00014871152,0.00012805224
106,0.00019120052,0.00011204572
107,0.0,0.0
108,0.0019969833,0.0023609633
109,0.002910497,0.003201306
110,0.0,2.4009796e-05
111,0.0,0.0
