,pile_sparsity,bio_sparsity
0,0.00023254831,0.00018545851
1,0.00018321988,0.0
2,0.0011697884,2.3182314e-05
3,0.0006483165,0.001854585
4,0.00014798528,0.00016227619
5,0.0014516652,0.0023568685
6,0.0007399264,0.0010200217
7,0.0022268263,0.0014373034
8,0.006750948,0.008306996
9,0.000866771,1.5454876e-05
10,0.003995603,0.012271171
11,0.00028892365,0.00068001455
12,0.0041788225,8.500182e-05
13,0.0021986386,3.0909752e-05
14,0.0,0.0
15,0.0001550322,0.00015454876
16,2.8187673e-05,0.0
17,0.0047848574,0.0060042194
18,0.00052147196,0.00013909389
19,0.0015926035,7.727438e-06
20,0.00019731371,0.00019318594
21,0.0005426127,0.00046364625
22,0.00044395585,0.00054864807
23,0.00042986203,0.0
24,0.003629163,0.00059501274
25,0.0014939466,0.0015068504
26,0.0013248207,0.0019009497
27,0.003706679,0.0020709534
28,0.0010993193,3.863719e-05
29,0.0010429439,0.0025732368
30,0.00021845447,9.272926e-05
31,0.0015291813,0.000100456695
32,0.0018885741,0.0053705694
33,0.0006483165,0.002526872
34,0.0010006625,0.00021636827
35,9.160994e-05,0.0
36,0.00080334867,0.00051773834
37,0.0030583625,0.003284161
38,3.5234592e-05,3.863719e-05
39,0.02167632,0.029912911
40,0.002163404,0.0
41,0.00011275069,3.0909752e-05
42,0.0041858694,0.00310643
43,0.000866771,0.0013291193
44,0.01111299,0.013414832
45,0.01511564,0.10534816
46,0.00032415826,0.0
47,0.00035939284,0.0
48,0.0042774794,0.0133530125
49,0.0034811776,0.0020864082
50,0.0005989881,0.00058728526
51,0.00052147196,0.0
52,0.0042422446,0.00491465
53,0.0009090525,0.0
54,0.0017617296,0.0003477347
55,0.0004580497,7.727438e-05
56,0.0038969459,0.0066765063
57,2.1140755e-05,0.0
58,0.0005919411,0.0011513883
59,0.0021352163,0.003995085
60,0.00066241034,0.0035778037
61,0.0006976449,5.4092066e-05
62,0.0007117388,0.0009736572
63,3.5234592e-05,0.00040182678
64,0.0008456302,0.0016536717
65,0.0013036799,0.00058728526
66,0.000866771,1.5454876e-05
67,0.00027482983,1.5454876e-05
68,0.0009090525,0.00025500543
69,0.0,0.0
70,0.0040096967,0.0026427838
71,0.0004932843,0.00053319323
72,0.00019731371,7.727438e-06
73,0.0010499909,0.005331932
74,0.00036643975,0.0
75,0.00033120517,0.00020091339
76,2.1140755e-05,0.0
77,8.456302e-05,0.00024727802
78,0.0018321988,0.0024264154
79,0.0033966147,0.0007186517
80,0.00036643975,0.00027818777
81,0.000690598,0.0075265244
82,0.00016912604,3.863719e-05
83,0.0036009753,0.0037864444
84,0.0019519964,0.0013600291
85,0.00039462742,0.00013136644
86,0.00036643975,0.0
87,2.8187673e-05,0.0
88,0.00021140755,1.5454876e-05
89,0.0005989881,0.0006336499
90,0.005362705,0.0047910116
91,0.00033120517,0.0
92,0.0006835511,0.0006336499
93,0.0023607176,0.0045282785
94,0.0007328795,0.0006954694
95,0.0,0.0
96,0.0059969276,0.0010432041
97,0.0007117388,0.0
98,0.0003100644,0.00015454876
99,0.0026707822,0.0065065026
100,0.0010218031,8.500182e-05
101,0.0010499909,0.0016459442
102,0.00037348666,0.0
103,0.001641932,0.0017850382
104,0.00016207913,0.00015454876
